"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,1,16.9304127349116,16.9304127349116,16.9304127349116,1.62702565934327,1,3.33006590112486,10.7713327094917,16.9304127349116,4.4223846093875,"positive"
0,-60.5296153602714,191.692634238895,588.452194156615,102.131542341267,-5.93510742146403,-75.1740234169163,145.873049915929,317.795039888862,233.701359322455,-65.0539268694945,"positive"
0,-12.6705342367817,61.7393208655607,78.2650383077075,39.7712638599176,15.9154359308088,6.92198549903634,63.7411557283945,47.4582257534901,37.2340249911051,-12.7336918626896,"positive"
0,0.0122099303291114,9.172462808321,7.88040902495671,9.19133490711237,0.955145217705191,1.74697906301359,6.19543741290559,7.27558333607144,8.79274844191353,1.91664662104393,"positive"
0,-10.4044012648032,140.38339965393,214.976446338537,85.9310091096607,32.5593546445366,19.3190516939504,53.0776442968336,175.03171116191,191.24714892653,-25.2908120072718,"positive"
0,-19.6685688385579,577.119167862324,1054.6667188362,312.006576149271,37.8968647511415,11.0229663080996,125.222640013958,622.766692746979,591.025372589826,-39.0154083580131,"positive"
0,-1.53399346151969,14.3810257817457,14.0134334139806,14.3693405974337,-0.548527349973995,3.53399346151968,3.30382901537203,9.89639797125918,14.1493325963975,4.08805574222975,"positive"
0,2.29834787644402,52.8581727798708,56.4293546922575,51.6366546567994,-11.5255158396117,6.59650940457891,-9.85064655274532,1.13292673762581,57.1400076795451,17.5248656471797,"positive"
0,-65.613868030971,299.955513456497,654.89578285447,161.120375242918,28.8425739751899,-80.3675502471124,68.6312669822794,239.340388399152,163.979404395575,-63.94017819966,"positive"
0,1,15.7315767094285,15.7315767094285,15.7315767094285,1.13063650680684,1,13.3320505755642,13.6918624261311,15.7315767094285,1.10544819812157,"positive"
0,3.89805161150495,60.131865598188,61.9564851234136,60.2229603467102,9.03600372157439,-3.19814920966309,11.7395384366876,51.9927150095408,59.2769167408838,2.03344837540739,"positive"
0,9.92390548967902,40.8743610570016,180.789098842565,14.6739039860139,-21.487916728088,-21.0895620820663,-2.69306188258516,-1.94663194580249,33.4148624222077,-8.13556510695582,"positive"
0,1,18.0420495149255,18.0420495149255,18.0420495149255,1.96325593230674,1,14.3807359902351,15.8769091889921,18.0420495149255,1.43847574124673,"positive"
0,4.17341371760541,4.82617121999587,5.26104914372044,4.86555029584126,3.22629898831697,-1.85271054450426,8.88387831626271,5.87819101948274,5.02198005377295,-2.31401883372373,"positive"
0,5.5497139837936,55.0777237582968,57.9422334640817,55.2207353767083,13.8056801778505,-5.5907653574663,16.0478830976933,55.4080930689979,53.7355210328301,-3.07678357102527,"positive"
0,-91.3443360475379,644.264482653972,1048.60654004221,379.958112347357,66.8827202207436,-51.3507846955986,138.628058711647,662.430355753596,706.036111712294,-88.1554772264423,"positive"
0,-11.7223322312374,60.722039874306,79.152771365857,38.6872852010071,14.9197995887286,6.51040289924769,62.6591230511527,47.4286092056917,38.1237625358348,-11.846040877555,"positive"
0,1.49222071712949,17.9040555220582,91.1725389016795,6.63867699644942,-6.78088371242468,-6.50369654062868,-2.209779399299,7.19668655069089,37.1839860752832,1.59094654584398,"positive"
0,-1.0151011138943,11.6503594463999,11.3742142392232,11.6253539391885,-0.77665705310765,2.81145627623562,5.80374712175668,7.71234283562709,11.5260218610212,3.10438462727214,"positive"
0,1,13.1911177583885,13.1911177583885,13.1911177583885,0.215137537380145,1,12.1789782510653,11.2893145173464,13.1911177583885,0.739270850843445,"positive"
0,-100.526525222879,654.914351760041,1046.30534873384,390.971320119962,73.4089841339785,-56.4746080902589,149.277295900921,670.834054585914,697.776667820998,-98.69625457544,"positive"
0,1.01246477503231,23.0985114215086,43.1451906048449,12.1258977283421,1.90538496996767,1.25491977047708,34.1092355994421,33.6789965817144,32.5558682421024,0.0973769731407862,"positive"
0,9.92771530307553,26.565423228106,39.4240795879751,20.5475571070015,-3.11215702192194,-9.58195608970729,34.6017174653526,34.8219420243841,38.7352244457995,-0.756426367071485,"positive"
0,4.78007909126134,41.2579480082613,44.2949781929303,41.1770340335128,3.89134476090211,-2.71352445656994,50.3238590692311,47.3433912626636,41.4857437609562,-4.49004527480222,"positive"
0,-64.2178843163094,196.290622570488,590.616437502462,106.641666174466,-6.29994636399174,-79.4364121532613,148.436394996542,318.740331935778,229.632102536669,-68.8842741777957,"positive"
0,-15.5014763494159,150.402748125578,207.981321836589,97.4081007952466,45.6851535929794,26.9278673727471,67.540658831159,188.193816562688,193.403247515065,-38.9702927662719,"positive"
0,89.0142005310711,-32.7025191196722,876.981265271389,-61.7945775094732,34.9663472059182,-37.7905691131392,68.8206075943658,465.534826006475,608.937849636524,-5.70518198304562,"positive"
0,0.494006980875559,70.5483554820626,70.2297811893699,70.532450552472,-0.794208435119642,1.73298701268788,2.86012230645525,44.9536860046273,70.6976275487805,12.565538898497,"positive"
0,-0.881436119717298,10.2331808593047,7.77221599310709,10.2691264001753,1.02765197742208,2.42276525445796,5.46755585178442,7.52490145264342,9.5099418370977,2.74592974236263,"positive"
0,-37.8264537203011,582.192308934255,1062.01890645093,315.768239282815,28.844751553861,-21.4868631116921,76.5595680840593,613.44986138202,754.175824129663,-26.7191387859066,"positive"
0,454.138865994148,-327.994183556235,5078.27986487291,-391.502377637424,330.138456251746,-91.7385244733994,565.097607948051,2017.28561780207,1647.53990785821,-303.606814319415,"positive"
0,135.266865779117,45.7440750604349,1796.10563849353,-111.620636318824,-199.080554323141,-286.40564881944,295.435777705345,-50.2955286823409,-60.7182969835821,-281.932214926655,"positive"
0,3.18741007663413,16.3946808154014,91.1194347202652,5.16696806465203,-4.64645884262899,-4.35301689012759,-0.914089634506142,9.29061660422654,39.2818250927889,3.25574997923397,"positive"
0,2.58948177869726,17.1773745002476,18.4215498513109,16.0021571775156,-0.572928862504592,-0.589481778697262,3.04628231289062,12.4693413998229,18.2660822821549,3.83271038067882,"positive"
0,9.14063466297499,0.834587046045988,8.89296452813039,-0.0326063357085808,1.14034043740676,1.11874758939248,9.12386880871417,9.11019414064852,9.01272322565267,0.945938518162951,"positive"
0,19.6411432498544,41.1089688479555,899.567478817773,9.76277555200975,-5.66100073205991,3.58698674529552,-1.79395736358894,424.541330713139,672.033108326858,67.2476598409756,"positive"
0,1,16.7327094255061,16.7327094255061,16.7327094255061,1.49141225146246,1,13.7864481668289,14.6386477746776,16.7327094255061,1.24974973154985,"positive"
0,-10.3221381370609,140.221694572186,215.089342619428,85.7457771003676,32.3475136852236,19.1962508786276,52.8442216392458,174.819284242556,191.212351045261,-25.0700350215604,"positive"
0,-42.856084570155,169.659889523257,578.081523832393,80.519828720764,-4.18686390640226,-54.7494124492385,133.589954852121,313.265368030342,253.200516231483,-46.6995818103361,"positive"
0,8.71382325711324,33.8907685390303,175.496225548766,10.0201083799605,-12.5531667352388,-12.2381443584903,-0.796324188962033,5.89458685060111,40.2787574346791,-1.04387115375022,"positive"
0,3.43357478827997,7.61095694610249,27.2551152807891,2.56636511465947,-0.825162504318293,0.627500114385746,2.90881707144471,6.86864249924287,27.0923928134688,2.86874725837528,"positive"
0,1,12.3512049413782,12.3512049413782,12.3512049413782,0.876562864461034,1,9.15940611753032,9.33213947311277,12.3512049413782,1.05062207115458,"positive"
0,53.652217380598,-9.7488041410829,26.3860111097134,-6.94259364626802,18.2712026607545,12.5064884182775,49.9251491330691,48.522960427014,37.0161987804512,-6.49217510814257,"positive"
0,3.41584992554285,27.6118018922073,31.0913689432388,25.9833604682756,-0.139012730986026,-1.86348936581908,29.057033400958,29.1166264173656,30.9049639574793,0.524709025314755,"positive"
0,1.72407840118893,7.14055119425789,8.08766360855887,7.12671740554155,0.816251260889626,0.452442961034532,7.58976741071496,6.79798952479508,7.41889269593789,0.32807178346927,"positive"
0,3.63596611224347,7.48291539791173,7.86530037216778,7.49507081596222,2.05385696345671,-1.63596611224347,4.72418621108279,6.02728741668949,7.72393235170036,-0.172083022539498,"positive"
0,7.3087416945621,25.7818013768849,169.350429438473,4.61637446339661,-2.17862181333078,-1.96036032767739,1.40606428562517,14.9993829233401,48.2487383746199,7.19061750556737,"positive"
0,3.41437876840262,7.63166213619453,27.2298713093337,2.5940315402421,-0.862819545492518,0.614876179114842,2.93961667253476,6.83030105429381,27.0616342150996,2.83040936368907,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,53.1710951020576,-10.7210404336721,119.602379256689,-13.32822394395,16.2278925534704,4.75895679723532,14.6352413551706,91.5099480748079,100.244264793045,24.5409940592914,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,469.437743029364,-343.913220270853,5082.24129221636,-406.864521491371,343.038162890536,-95.3402491813421,579.894998510463,2030.43898291803,1644.78395497476,-315.834014499299,"positive"
0,-0.811650305015074,16.9268415047794,29.7289172439644,9.84835133173736,-1.86573544259079,1.06415535918218,6.79111932378011,6.16660012634825,24.3030240114526,2.19645614529317,"positive"
0,1,12.4576450053175,12.4576450053175,12.4576450053175,0.804552859044619,1,12.7538340329545,12.4870872218738,12.4576450053175,0.921825891674184,"positive"
0,1,16.3898102174039,16.3898102174039,16.3898102174039,1.36784250375749,1,13.6308118843401,14.3143631508254,16.3898102174039,1.20032483438501,"positive"
