"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0,0.698134094388072,0.557700105602687,0.20726073288466,1.86872373265053,0.790841984442819,0.469614322612766,0.542151231269698,"positive"
0,0.669119007816014,0.562984412662193,0.195160548000733,1.68614821678544,0.620260797597623,0.421993598827525,0.553699497429131,"positive"
0,0.641351894285548,0.518998477709157,0.184353231006697,1.36780616521098,0.564072455304677,0.26754637502834,0.385940181678687,"positive"
0,0.634189559260376,0.511033450100075,0.163005155265378,1.24367787901921,0.41181650370188,0.25887875458926,0.403986481220587,"positive"
0,0.656553176038806,0.532919335198515,0.179790303559488,1.4528169922311,0.54702536188366,0.34134302352158,0.460921685398781,"positive"
0,0.672639532899731,0.545437508551998,0.193710961577142,1.74747798949457,0.618893233793663,0.39792152081472,0.52915890478986,"positive"
0,0.659935538632098,0.545396723024547,0.184712482944517,1.51012898964155,0.524630848228497,0.354341521273412,0.488547206873337,"positive"
0,0.653381289083944,0.526826855899994,0.173345066787842,1.37374708801668,0.499297838774818,0.31044539688596,0.429395329456047,"positive"
0,0.681844372507664,0.54319620542819,0.200687313410216,1.76643461491287,0.721628556812455,0.397007589540467,0.487468538320959,"positive"
0,0.679910697202685,0.55950731493738,0.204475749853308,1.71847775636257,0.706699145141141,0.425303908192011,0.523621633706675,"positive"
0,0.681705056711755,0.563112973191814,0.205012245627977,1.71499038765381,0.713019987552913,0.42677489272517,0.519779284906476,"positive"
0,0.66828594768626,0.55324901681848,0.204354908745319,1.66986490002306,0.691910085397477,0.388814174920756,0.498155816664943,"positive"
0,0.668910353261313,0.546058569211158,0.18902959848832,1.62561951297006,0.585155210322289,0.387275986450273,0.512721356802387,"positive"
0,0.639176019593685,0.520651465159511,0.172395245105371,1.33859806280924,0.477447802113078,0.285052268821942,0.425084831730241,"positive"
0,0.644756730300856,0.526018211955499,0.171998127301531,1.36957939982144,0.481452474273434,0.302185477323068,0.438288432698297,"positive"
0,0.649762473595001,0.530968004686519,0.178379438617874,1.41409589875923,0.507697174688431,0.302371049945213,0.432234722847639,"positive"
0,0.679200295281087,0.544513228299284,0.193939299599833,1.59922510088157,0.67974815269223,0.388568595817918,0.466379063290324,"positive"
0,0.666760123579465,0.53347593302634,0.183531932912267,1.55392842143741,0.586015044987875,0.360509175489899,0.471128129944249,"positive"
0,0.668632145744668,0.546454736102575,0.197842810373379,1.64577858378693,0.67967503325826,0.385446035886529,0.489844937193207,"positive"
0,0.643144375931786,0.511584805210026,0.17473815078666,1.21678380563832,0.533986414645826,0.253090659837715,0.347456733050566,"positive"
0,0.657988770157336,0.535715000919655,0.190708369035962,1.54320059156476,0.626764522723027,0.338440004652534,0.450010239148709,"positive"
0,0.645203995229993,0.528184337589713,0.165352414982268,1.29023963885375,0.452978995202626,0.321484926546738,0.453195577874073,"positive"
0,0.670403930605517,0.539307437388852,0.193117378249704,1.62009485968889,0.63740703547947,0.354904628789901,0.457693021600441,"positive"
0,0.639939493681157,0.528547545571352,0.178444223346488,1.27693318510823,0.523960276980832,0.278274262513072,0.395554988668336,"positive"
0,0.684393338671016,0.562751855394638,0.2145991728446,1.78465172677618,0.749944850776753,0.411485878693109,0.502368053797851,"positive"
0,0.685668865917966,0.547437799581761,0.202629773141827,1.77081490970837,0.759457131571154,0.440720134414739,0.522577890942087,"positive"
0,0.651788801892943,0.530714434824677,0.183773412370646,1.50469534619642,0.544965839560704,0.325238193293105,0.461094147916165,"positive"
0,0.632870687044959,0.522563296991001,0.170533827240453,1.26092311060128,0.4216773144091,0.2494692496145,0.398668864073328,"positive"
0,0.691711432737586,0.574930976523152,0.205001114647318,1.80981798146921,0.682673667023898,0.467786555004252,0.573872520203026,"positive"
0,0.68006700726438,0.542342015857019,0.195322981543215,1.71577110625184,0.660452363481613,0.386581774948918,0.486701315488135,"positive"
0,0.683224038061639,0.539469578736638,0.202424362412996,1.78238213840481,0.747586873212234,0.406847491400765,0.492521967400809,"positive"
0,0.633197003490359,0.511911939659273,0.174288155440927,1.19903646068127,0.50340129040075,0.227642695242286,0.34082810969322,"positive"
0,0.671155311753307,0.556751579821886,0.196466243537886,1.6787647360489,0.590810873810277,0.381723677083502,0.512513793924496,"positive"
0,0.68361007741124,0.566425973847419,0.212210082662534,1.81525870995912,0.726451756016642,0.423313878123009,0.527496264804257,"positive"
0,0.662523334773358,0.52887598154525,0.182124149280853,1.50626387327154,0.56208885326861,0.325106306870409,0.4364505875854,"positive"
0,0.637161776090994,0.512437736703671,0.168132678787291,1.26280114681435,0.454514946332828,0.257079043208031,0.389453503267021,"positive"
0,0.645005487440611,0.540651397570818,0.176734661183335,1.36857679198975,0.500532285122252,0.326182771263604,0.462104726905824,"positive"
0,0.64659703941263,0.528637788735132,0.17879836906265,1.41625699362037,0.507116177878331,0.295933441769422,0.430970079568537,"positive"
0,0.651318146761487,0.547718120505122,0.185526756357523,1.40320708962117,0.548732113661708,0.331489145205514,0.453041402969227,"positive"
0,0.622867837120315,0.51979025378895,0.170231376938988,1.2132092495127,0.427520166686864,0.242311797806155,0.398361222608893,"positive"
0,0.6351438892785,0.520248912859149,0.18149449706283,1.24341446112718,0.544662887524926,0.242892471146427,0.353227427664057,"positive"
0,0.649492598090583,0.515210483169868,0.180912806818778,1.37825359488625,0.615072061824701,0.308921407085622,0.404301006161632,"positive"
0,0.659506871308061,0.540716810493704,0.181194637989869,1.4460525132544,0.527887634450582,0.341422277204824,0.461494535966798,"positive"
0,0.641743391002882,0.519153869472476,0.175918065057477,1.22632206700717,0.541033634576281,0.269632585168876,0.368625352092695,"positive"
0,0.651446490919453,0.542982209624763,0.188450079865891,1.48163876060246,0.596257628583084,0.356679801401617,0.481399956720119,"positive"
0,0.686451960826769,0.567810121752349,0.200704252719074,1.74749300845859,0.653319264211912,0.449963849223844,0.559675329623486,"positive"
0,0.63026028491807,0.528368901991919,0.167681876071166,1.25124604014256,0.440788714563162,0.2946669738872,0.446514554650294,"positive"
0,0.678513662031319,0.563627989222236,0.207296770939823,1.81623123918327,0.695536050932954,0.418636084729944,0.537179635939191,"positive"
0,0.687550996555025,0.557264860181182,0.21519924466529,1.86614340793113,0.807545778576472,0.432577433876645,0.516128866163968,"positive"
0,0.635633811074483,0.525398199775897,0.170730888862023,1.24367843136148,0.485711366750047,0.285793619411426,0.413889909710393,"positive"
0,0.64756750755099,0.536563622565935,0.189433634659805,1.45605733994757,0.567510394035015,0.30575978649664,0.434378084499815,"positive"
0,0.677496297478723,0.554331714428317,0.190121454307561,1.6929388204185,0.613583101144717,0.423183808897187,0.541294105796456,"positive"
0,0.684284126351379,0.561621887697692,0.217852061974858,1.86139084140601,0.803383186844486,0.435999741639193,0.527952131009245,"positive"
0,0.628686099966732,0.521542511829761,0.172245136460481,1.22297893617439,0.454398748166503,0.240755617419161,0.380686939189149,"positive"
0,0.665112394703508,0.54846508752081,0.194929137575866,1.60730230708007,0.658586265873348,0.393708734570227,0.504545527112025,"positive"
0,0.643511632154419,0.544260382637154,0.177020885406116,1.31516858088996,0.478039233326018,0.319500492817688,0.456204338354156,"positive"
0,0.654233893924832,0.531062984104025,0.17172812176869,1.35447223191867,0.490764799534056,0.340444549242081,0.46210411554535,"positive"
0,0.696042883898684,0.567739939634898,0.214079922904671,1.86271555441804,0.774122146490982,0.463854758897138,0.547530542071949,"positive"
0,0.684345871191673,0.55256534106643,0.193895206568102,1.69675848153307,0.634909072470646,0.420786128035933,0.523687406844978,"positive"
0,0.68582389944679,0.551753081183726,0.204344630005247,1.80230658475153,0.748524247107516,0.441354691454571,0.531921297668993,"positive"
0,0.657726538969208,0.535834374201881,0.191044153894514,1.47219164040679,0.643526686994904,0.334716906416237,0.430725350188796,"positive"
0,0.695776731080291,0.5670438715005,0.215834531359862,1.86783871769666,0.79643918278043,0.450495864820955,0.526896252444162,"positive"
0,0.680445024271952,0.548743908851905,0.191928476649072,1.775514852438,0.640599212163875,0.430223946145172,0.549724612420052,"positive"
0,0.655312474933458,0.538145234742508,0.180511614016833,1.45107294231159,0.515832526132929,0.327758993138375,0.456632747629527,"positive"
0,0.647689741812768,0.530752537844046,0.176812229129002,1.43667997481314,0.530586174528194,0.3307870206798,0.464197938619348,"positive"
0,0.667927365906023,0.554407895232508,0.191960232154783,1.64073164820073,0.604702401777659,0.392871181744765,0.518079347305996,"positive"
0,0.641025939443799,0.53079767914468,0.185271750458861,1.27843233545449,0.586916997823004,0.29247392981111,0.395445691523382,"positive"
0,0.665817126768302,0.549380626338462,0.188605415335653,1.58972515382687,0.570075766891653,0.373345578001489,0.500363052058197,"positive"
0,0.701197139535445,0.563187339067143,0.211991560571978,1.89701997233326,0.788812239811653,0.461030784822921,0.534457007561502,"positive"
0,0.642352798431868,0.519982812887677,0.177788708224703,1.29541047234912,0.513772792389701,0.263048555628489,0.379787272853098,"positive"
0,0.641232161464127,0.538853886648269,0.173165603505232,1.25114079324362,0.43613042490246,0.30386809011897,0.443622282478919,"positive"
0,0.675239068842579,0.553904100258194,0.211895943256668,1.71146262027819,0.745257815586545,0.380396333430961,0.470714621520769,"positive"
0,0.670139126991127,0.552256069354316,0.203394728008871,1.60476802576282,0.703538676589039,0.385462118761547,0.477391165307343,"positive"
0,0.664111013116928,0.538430512832105,0.196616118914671,1.49942113255946,0.662058729854355,0.34138678552939,0.429845308273844,"positive"
0,0.647074650159159,0.513209951222891,0.180066226705813,1.37729023891548,0.564995201259574,0.275903544437157,0.384697065246761,"positive"
0,0.654721685375622,0.531490016729936,0.183506645158645,1.36052172887713,0.57814855921612,0.315994841698901,0.413565224998464,"positive"
0,0.691368374270379,0.551762473239518,0.200694050587175,1.80993730185622,0.685328402683822,0.429818411760986,0.527675371692118,"positive"
0,0.650606256014234,0.543196225920629,0.182204439281905,1.38361671163853,0.546918788724644,0.33610361857326,0.455519451868471,"positive"
0,0.634786405085169,0.531849316732852,0.177015472521507,1.29639999705936,0.521312677820428,0.300440995882546,0.432801075719807,"positive"
0,0.671805653564684,0.557247363492493,0.201093319909245,1.58753642277697,0.671690523850603,0.390146767594721,0.485734727291958,"positive"
0,0.662501888122949,0.526835290578856,0.182692116917446,1.54143715372233,0.598514747329591,0.345065389016751,0.454119928866687,"positive"
0,0.651780509377306,0.538095329402491,0.18008824131839,1.4374984534583,0.523161009319452,0.324855691226915,0.454448071945658,"positive"
0,0.662419409975542,0.541457912929818,0.199304426165621,1.59904557133127,0.680996186017701,0.347490870574584,0.449623656068484,"positive"
0,0.694624512239586,0.577223736188078,0.211354176456873,1.88667841480181,0.71472049758132,0.482852913036399,0.592117494776848,"positive"
0,0.688818442439161,0.546020534624437,0.206246022264185,1.83644029232839,0.783275700291372,0.429199430076894,0.508028587546748,"positive"
0,0.667103417867001,0.53664471424004,0.18273356348868,1.55654944106229,0.564665511178524,0.369239936403412,0.487322121638871,"positive"
0,0.650562039088199,0.539913866973054,0.177758256304031,1.3962426067356,0.496054893354057,0.332372428399315,0.466451677526772,"positive"
0,0.692603999202455,0.552585365679218,0.202719217369653,1.81243403326644,0.706173808486059,0.429244289054427,0.519944432036832,"positive"
0,0.68111414236354,0.553733021170244,0.208715735260441,1.75382977363521,0.731721223002949,0.391259051086549,0.481764300832597,"positive"
0,0.651440928017168,0.539210534556215,0.191637779688852,1.49427524845169,0.585242005723143,0.312156481007694,0.436536204925824,"positive"
0,0.664355082088323,0.548578589569117,0.193572420190061,1.60403391456376,0.652834388016942,0.386047970312338,0.496987567705857,"positive"
0,0.693438144845959,0.569753216818696,0.211114525460496,1.8995311010865,0.704929551256095,0.453742429020801,0.565055854070064,"positive"
0,0.691427061591277,0.563296757810056,0.201690019510525,1.7822228024186,0.677370388922914,0.443600115553799,0.542091605738871,"positive"
0,0.672063591255425,0.539585349815559,0.19123793622837,1.58604037295004,0.683046153985667,0.39572508324756,0.482465144586538,"positive"
0,0.665828775658181,0.528680754350549,0.185120571824935,1.62154246679456,0.59563933816998,0.363950431435887,0.485074479939739,"positive"
0,0.666501073848133,0.534198599263167,0.193613911535001,1.50999985804614,0.662519515302547,0.336159444336391,0.419078787358305,"positive"
0,0.633102921128604,0.519621808687738,0.178373246758436,1.25270153608603,0.491740626466317,0.238847125002121,0.368054740837229,"positive"
0,0.664881774191841,0.535489221047168,0.193153224757638,1.54190674459327,0.689074619958412,0.365007738710097,0.451602451574865,"positive"
0,0.658386074458597,0.534992519464642,0.180826363911865,1.51989437013655,0.555250599026299,0.367867413784851,0.496920822307037,"positive"
0,0.698333573020709,0.558501786554236,0.206157281730536,1.87968700552126,0.728231280292444,0.442388650480538,0.53031174874291,"positive"
0,0.655934623979687,0.543728951167023,0.19177267463413,1.42705140516087,0.602057245854679,0.337054459330498,0.443305108950942,"positive"
0,0.638406578137423,0.524295204057422,0.181753738717799,1.25288450761325,0.561330590620272,0.275182582796293,0.381954231341715,"positive"
0,0.636441428174466,0.527982134172738,0.18091018743572,1.27916630092463,0.513193274864265,0.2659310539416,0.392525347598324,"positive"
0,0.673547205521908,0.540647928952012,0.191228181482592,1.69910288801009,0.632522034393047,0.394045344978866,0.510336433844446,"positive"
0,0.656429345105963,0.52649725374704,0.182873602421408,1.416017608599,0.619185542657992,0.333894317986462,0.426650843519281,"positive"
0,0.642143530200396,0.528566391417345,0.176705923025071,1.330634079886,0.47176272453067,0.27417348761628,0.410239582733441,"positive"
0,0.658893513004115,0.524096587165391,0.182683261265576,1.42466871237248,0.584190817244828,0.304127803895104,0.399728772548489,"positive"
0,0.672656591776588,0.559424599099298,0.203776698327504,1.65552644989267,0.676256020514088,0.397818657854324,0.503449190448176,"positive"
0,0.656388834617128,0.533165409643221,0.186727847531343,1.41362453217329,0.5926647007499,0.322757409109981,0.423948816182936,"positive"
0,0.650225784116609,0.538359489218527,0.182984011481843,1.43185182294824,0.554718333462597,0.325373195522378,0.448812480292414,"positive"
0,0.664814078697898,0.546740434089096,0.199800057489093,1.56065437417797,0.662887712765993,0.353599185469317,0.45313514943976,"positive"
0,0.636419661637129,0.520629252903879,0.170185521937099,1.33103514736794,0.455910294186413,0.277044233291737,0.424369305276708,"positive"
0,0.675075846980632,0.554471116915917,0.210132793795373,1.70644503852947,0.74222282824519,0.378282361128789,0.467279169443522,"positive"
0,0.654325530695907,0.525871403718162,0.180577710630877,1.37977049007319,0.544164260365585,0.302890168724087,0.410782574301631,"positive"
0,0.646809922832913,0.538111779693244,0.183192957889981,1.39344098203347,0.498933239174904,0.299231683359802,0.436298179834797,"positive"
0,0.635518035397249,0.511892643008857,0.164962743347626,1.23600373157505,0.465019335323289,0.281068513824564,0.41124607896776,"positive"
0,0.674300188975787,0.548886083570374,0.199275112368668,1.60955450385314,0.689684987188434,0.388127443702555,0.475963213818417,"positive"
0,0.633788671047999,0.513524787426555,0.162653302914327,1.21401901537378,0.438829881461768,0.277080048227325,0.412810554683068,"positive"
0,0.693462160648495,0.549960404213013,0.209143262957224,1.90906586746709,0.777296052322412,0.434442099318739,0.520520140953295,"positive"
0,0.64221565738627,0.517202122888493,0.175162773877234,1.30325708777984,0.571307595496111,0.2980710457845,0.4024671783365,"positive"
0,0.698772975061963,0.560041761300446,0.206900063284854,1.87463683039005,0.73350818235928,0.449317713097624,0.535815845092322,"positive"
0,0.641526087144404,0.522787284244142,0.17698471720591,1.30571155343808,0.551928011576776,0.292161538921864,0.403985986910833,"positive"
0,0.64281730517263,0.522676140467333,0.172500205671033,1.27995425041976,0.502177049216922,0.300769791964886,0.421216893453042,"positive"
0,0.641790658006185,0.533778093028957,0.183372389074166,1.36560409794498,0.547621965720668,0.299446650895993,0.425806488589017,"positive"
0,0.693636082790242,0.557941929009321,0.205484671125449,1.80629210351116,0.765899458905496,0.454189732352845,0.529156972158985,"positive"
0,0.663687338119396,0.547607981744451,0.194465811300926,1.5555406324453,0.606309211355135,0.362052673629644,0.478600704340464,"positive"
0,0.637988832480567,0.524955695250855,0.17844146546268,1.32038192942256,0.504146935876783,0.273016949766848,0.405614834603822,"positive"
0,0.688255857591717,0.564454844601863,0.207640360144158,1.83927168939345,0.711669720739301,0.435590985323315,0.539241983878977,"positive"
0,0.655873414179203,0.526125751557381,0.178155075505086,1.4615706186987,0.542865189320552,0.335971139080957,0.457793563920997,"positive"
0,0.660035363018097,0.536768804669056,0.188643143141351,1.53971434210361,0.604134984884333,0.335818874986325,0.448583281369919,"positive"
0,0.62678343117181,0.517349344817934,0.175513969003886,1.2321687741185,0.498231263281794,0.241744834884183,0.375133956099037,"positive"
0,0.660605709403988,0.537533988299967,0.188532145263727,1.4106749773546,0.618059931967582,0.33734959682765,0.426474136445381,"positive"
0,0.638531072408996,0.517660351531678,0.177811736277904,1.35585365140074,0.561645324810002,0.278829440776233,0.398275052502096,"positive"
0,0.657026681003911,0.543401542272096,0.18770822139161,1.45880358666262,0.562184686644114,0.337233192434038,0.456045782396979,"positive"
0,0.644059274130332,0.528230551806565,0.18338647324307,1.37415429446085,0.581079444096314,0.299891085724116,0.413495226662587,"positive"
0,0.662741276692529,0.537853960089905,0.184888329613539,1.4248734792081,0.5803380196796,0.349358612431612,0.448678521114664,"positive"
0,0.674161634396669,0.549410570564674,0.188286802055156,1.63350688142224,0.605480314537191,0.420991827157491,0.537687490846728,"positive"
0,0.638658655003245,0.533430775486035,0.177788456187511,1.33839761998584,0.518119326148625,0.31030564638959,0.445491066744857,"positive"
0,0.647530458818564,0.521347477301467,0.174379582992865,1.29232285449403,0.551711038603713,0.294024353418886,0.392426798046725,"positive"
0,0.679030180657852,0.546599945067373,0.201215658086746,1.69822969055693,0.744814474633237,0.412582835438577,0.493589818115148,"positive"
0,0.634465652536355,0.503239211584683,0.17419003680722,1.25766439674301,0.533206871931965,0.237387206842676,0.349897050246247,"positive"
0,0.695650660979439,0.551863198776366,0.211752412353444,1.90632999448674,0.794281216497937,0.448204728592879,0.529186574102309,"positive"
0,0.666933995835807,0.542603176466645,0.196444666121756,1.64409152100077,0.662483296707003,0.381141616500569,0.492311069867592,"positive"
0,0.682625002241939,0.547447984185735,0.204360466998501,1.8238592196131,0.729908204643639,0.409450211483012,0.508821648717652,"positive"
0,0.645632599679648,0.533671287836411,0.177905699088067,1.29971927216926,0.507375693859332,0.293741467215715,0.41207281091636,"positive"
0,0.68274249597429,0.550852716749299,0.195102170241035,1.76065050858906,0.634859280763762,0.427956892678006,0.545175063217173,"positive"
0,0.632066154123944,0.521808772051194,0.17730982687582,1.25326874699337,0.506754770791723,0.252296150932579,0.379937090626987,"positive"
0,0.634320600585484,0.530336335809882,0.172255859501221,1.26945392596326,0.453136847998153,0.27493420277321,0.417995573145807,"positive"
0,0.661042223083792,0.54445688772476,0.190978049268382,1.52520114849997,0.615166900932509,0.369123162389893,0.481951012648669,"positive"
0,0.634734427083411,0.524567075316842,0.169681535723253,1.21607832264985,0.460804515416846,0.28147467080914,0.413755460438613,"positive"
0,0.664797610304996,0.549293570619603,0.193287610218624,1.57560609931778,0.634436244713579,0.379426132924634,0.490009155665068,"positive"
0,0.679758334814446,0.552858149150803,0.198822377458798,1.67010136912871,0.666269196164312,0.402839351847907,0.499757396303576,"positive"
0,0.638695403207315,0.523082286715843,0.173340760026309,1.29931137404806,0.483271739974967,0.27009907105537,0.400990517233908,"positive"
0,0.688233436890348,0.554944077043017,0.196797538296435,1.79996680383071,0.635877823587644,0.426859828860327,0.54069287492307,"positive"
0,0.690904778514189,0.561088200481613,0.202926675128433,1.88367265735234,0.72286745792455,0.470168966215079,0.575460111176445,"positive"
0,0.64215521679338,0.532715429557657,0.169562857996768,1.24386897405541,0.443005494983624,0.304248383893574,0.437169007147473,"positive"
0,0.667261057299573,0.553287621286447,0.196077593816334,1.61909452808832,0.637231312376506,0.381722240596457,0.495557265216105,"positive"
0,0.687446335526691,0.565668244650625,0.212145245848063,1.85267702851618,0.79106106156791,0.460136857148979,0.54929305604859,"positive"
0,0.636248166661393,0.526959728613415,0.17961379176237,1.28039528438131,0.493709353142857,0.257538615893213,0.388462677411375,"positive"
0,0.681705321072297,0.544645237019152,0.197430360012926,1.72019772877525,0.677999373103947,0.399387272153578,0.495529212485836,"positive"
0,0.656969698101612,0.533057213422304,0.177140756325088,1.48004598735222,0.539028312637039,0.364539343798107,0.492321427081047,"positive"
0,0.631324172116255,0.521550598690217,0.178878418078846,1.23128596727508,0.510738963438547,0.238974852264125,0.362110713004406,"positive"
0,0.631646420639626,0.529316494076608,0.172222056967943,1.25274797470255,0.418071941725616,0.253509248094035,0.406071522765228,"positive"
0,0.64430146361853,0.531309045594482,0.181195846120181,1.33536081228077,0.532894890197547,0.29451213619274,0.414817087264072,"positive"
0,0.634041733633753,0.518411521889358,0.168115911742111,1.2066752613884,0.484527604909445,0.275083865875344,0.397716681170653,"positive"
0,0.656243600759021,0.531467818236651,0.189391815264313,1.53375182453417,0.639145511002695,0.338990190739375,0.447703963131715,"positive"
0,0.678026475460851,0.543406929504913,0.198987700291771,1.68551927337601,0.705681116680216,0.406211926337714,0.4972991195752,"positive"
0,0.670234748595244,0.55158398062643,0.185451869069964,1.55036392560434,0.555076805483988,0.389336697651111,0.508643279758761,"positive"
0,0.681885198630183,0.553024579451469,0.204682584942968,1.70688323525032,0.731316207266331,0.403651759461282,0.48568796859262,"positive"
0,0.665558356220487,0.550423612159425,0.197328015624592,1.62552030339269,0.634416934380411,0.383457202206739,0.503668370866283,"positive"
0,0.660909024043431,0.536114297577149,0.181991661046635,1.47041230607714,0.582997626524156,0.360507491253579,0.468587396888444,"positive"
0,0.680019912573574,0.553978312458568,0.203242749498848,1.75379394178728,0.688413333527474,0.412913834011609,0.519309987819763,"positive"
0,0.680567891996686,0.555780106477974,0.207022550417879,1.75462508948814,0.737336365204129,0.428628963478788,0.524061440736144,"positive"
0,0.676066965752496,0.554029376205665,0.198221328112118,1.70951454187071,0.665669494265735,0.425243064924087,0.537902164918021,"positive"
0,0.672025078189963,0.551233722719998,0.19757691988453,1.64638226920843,0.65540352077759,0.399399783917134,0.508053676688493,"positive"
0,0.684157135066064,0.550058206779801,0.202138463727825,1.66657545342205,0.717762550727854,0.402055457644403,0.477057544602015,"positive"
0,0.681396567401975,0.547291382317134,0.189920340318871,1.68126311878795,0.595475254543224,0.398316583606792,0.509993096796028,"positive"
0,0.635040208281326,0.532678172458307,0.168065235102352,1.24676054038021,0.442386035265691,0.298254488288541,0.441383786586114,"positive"
0,0.659997723836543,0.540839369262674,0.196347070480587,1.58450453987776,0.628327216274902,0.34699625524948,0.466014467525572,"positive"
0,0.685250186260399,0.56545092940082,0.207571573557657,1.82151593141539,0.710648579009302,0.449461653096009,0.558526665663066,"positive"
0,0.665833629609734,0.543090315753501,0.193677130614325,1.6002429938259,0.630454889746233,0.372909499233829,0.486343317617037,"positive"
0,0.669000652297004,0.54444830844724,0.203521413380899,1.69586867090555,0.722832448261166,0.377079531591671,0.476920971635004,"positive"
0,0.658593402070239,0.540924498812144,0.181390815391814,1.46909051276411,0.506245333521312,0.342478365505542,0.47475855398535,"positive"
0,0.648834962349002,0.529688279951827,0.185659316471266,1.41265545035863,0.575397098621186,0.308486587858961,0.424670601652818,"positive"
0,0.681638968906192,0.554164421376336,0.188795541586372,1.65498769168968,0.611343735479987,0.422943013439908,0.528387242495535,"positive"
0,0.675000310500831,0.567659802223014,0.198346603368239,1.70551153098845,0.614039675993746,0.415268593308713,0.542482849260293,"positive"
0,0.690578405481885,0.563529224102714,0.199148364150633,1.79990859002211,0.663921326121507,0.44938518740095,0.555298762619405,"positive"
0,0.681677438428044,0.558203916991227,0.216535882475205,1.81451292402456,0.80597531200725,0.429372074656212,0.516315002510237,"positive"
0,0.650620282911344,0.530956590111428,0.18787473948782,1.39906402095239,0.573244668605789,0.297573640753451,0.408993853622841,"positive"
0,0.652995384874285,0.518326531992982,0.178080200542721,1.43030585943561,0.551289281449698,0.304229424456578,0.418401536735474,"positive"
0,0.667948861381547,0.544948162836399,0.202102585641243,1.63244725570347,0.720964018890487,0.387514070964471,0.481629569710674,"positive"
0,0.651803251660992,0.537636453139754,0.19308565390074,1.37953490546995,0.610033762247013,0.302736485621177,0.401669459763685,"positive"
0,0.639983634608288,0.514700911436067,0.165400393831551,1.27981458533192,0.452650768831091,0.268616422998665,0.399085659777568,"positive"
0,0.697747562465089,0.570495757210233,0.216692026782758,1.87096874994211,0.76862870654389,0.455498918716164,0.539356724220369,"positive"
0,0.689676414422922,0.565626729862806,0.208205217577093,1.88249015050271,0.743727460487508,0.46830872835946,0.57191206470902,"positive"
0,0.672412832941852,0.537778192834756,0.202673820211625,1.70228004087704,0.7209104240204,0.376274297870933,0.471925199296811,"positive"
0,0.674605905299323,0.545138323909551,0.194518606601588,1.71996660916674,0.624703795173692,0.392420679914296,0.514161644692877,"positive"
0,0.690834068522776,0.562181788742377,0.209829365634099,1.87310091350579,0.779566015950859,0.470733339183501,0.561530162347166,"positive"
0,0.69275119980733,0.554552835551301,0.207450293582417,1.84341417680843,0.786741724529129,0.455746419938549,0.53291253925648,"positive"
0,0.656112489920632,0.542057462745052,0.189186729979873,1.49151742865214,0.540146421193127,0.320680731979136,0.450954422455738,"positive"
0,0.682005417374856,0.570215698316184,0.19940095550128,1.71940249180286,0.634383714230251,0.43744236104122,0.55306003105545,"positive"
0,0.644218853511869,0.535572816602923,0.178336908472065,1.33902874187841,0.52366142378057,0.316606131126077,0.442128905193534,"positive"
0,0.640324895665854,0.524571116259358,0.185688879183977,1.30922687257303,0.582272283226876,0.277253182551598,0.385399023158247,"positive"
0,0.642649527890561,0.528065587997213,0.181123927963704,1.26388234021049,0.548931160840166,0.274858624527428,0.379081410139705,"positive"
0,0.684409202489884,0.561040605454789,0.208591130927249,1.7495370787641,0.726575237128112,0.407609885153856,0.495851030998179,"positive"
0,0.639329306618485,0.52243321847328,0.167778789639455,1.32561552860875,0.483861311465663,0.308236545095878,0.4447526863701,"positive"
0,0.669431547082163,0.549503897395708,0.202592604553016,1.66219857992946,0.720187969220679,0.397469984406064,0.495325022603512,"positive"
0,0.632235746253803,0.508314122654005,0.162411178282371,1.22101708521092,0.415764593092062,0.25008507375047,0.392125500356784,"positive"
0,0.674175789256826,0.54251168185087,0.202403313902174,1.71544716862092,0.721654099385598,0.392461467728791,0.489137931910056,"positive"
0,0.66654982167048,0.535821815108889,0.1885346701379,1.59872397504305,0.607121436826958,0.369382011044476,0.485183573494294,"positive"
0,0.644091412878825,0.511956067180808,0.171761609898226,1.26498044508643,0.520500932270809,0.262864932125612,0.366383277168163,"positive"
0,0.654547663986891,0.533760568785901,0.190417078396397,1.49455666259941,0.637807732634537,0.333604500518823,0.439531116993016,"positive"
0,0.674229267225931,0.535667212168764,0.192989093073541,1.64814255451451,0.663854818535954,0.364609684094564,0.45854214216924,"positive"
0,0.693154021283596,0.556246070591393,0.20634990905263,1.89877318978168,0.747051398260472,0.450681784769339,0.545907545889636,"positive"
0,0.681167268122566,0.551454113998962,0.200704044713586,1.6989025818544,0.724289681058744,0.42849232135575,0.514827830932889,"positive"
0,0.643832099301276,0.523454827233644,0.182979347140965,1.30724825004177,0.545807373128848,0.264002254854778,0.373305516457332,"positive"
0,0.674598838034009,0.539170822776051,0.195284090991807,1.59375536551107,0.652849439444013,0.365882916145424,0.456731687927595,"positive"
0,0.685765542061988,0.551716731051844,0.207283577573358,1.75857037214843,0.722788495738582,0.400979411843355,0.488290001014476,"positive"
0,0.643590155957165,0.529911028640711,0.183151473735748,1.3578989300412,0.573737350714034,0.291942260888354,0.40448355862998,"positive"
0,0.69148338352168,0.560083360489995,0.209810171218037,1.81914159620564,0.766159547883681,0.449149413982291,0.531627293890331,"positive"
0,0.641685938499501,0.525237658237486,0.183162482257649,1.34513198492987,0.545025899910505,0.263787218720422,0.382186799896114,"positive"
