"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,3.20890878257342,185.297996608308,596.422293644166,58.3886402178323,0.440995523920981,0.513491730097681,30.6615950624598,254.629837915301,295.064577829791,8.37327365227975,"positive"
0,2,54.7642721333541,109.528544266708,27.382136066677,0.292090414147126,0.538951379680075,4.18134396935347,32.8456708267331,59.1464082000311,12.9593006533105,"positive"
0,2,48.2139411279932,96.4278822559863,24.1069705639966,0.603926798892673,0.669084178264253,28.4756694630487,58.0745298480615,64.4651471800171,2.74879394797608,"positive"
0,1.29170423001051,52,67.1686199605465,44.4156900197268,0.748764207862318,0.86260730766505,18.144950594753,42.4156900197268,52.8751126900315,6.08385922014713,"positive"
0,1.93045610422269,51.6522805211134,100.035997940693,27.4604218113236,0.284479255852755,0.561755174911115,4.66424725786783,25.5995096028782,54.4436488337815,14.9568415633403,"positive"
0,1.07020899001509,52,55.6508674807847,50.1745662596077,0.928343257488683,0.966931565702893,47.5246549942531,49.1043572695926,52.2106269700453,2.05313485022634,"positive"
0,2,46.8161837421358,93.6323674842715,23.4080918710679,0.472911425366998,0.550599234407768,40.8106066221371,43.8712956551462,51.5441224947572,3.04045935533941,"positive"
0,2,49.0629347090144,98.1258694180287,24.5314673545072,0.504147072061664,0.510398586490424,48.982555537601,49.4545658552088,50.1048911816906,1.31467354507186,"positive"
0,2,48.2953283963725,96.590656792745,24.1476641981862,0.283791570351692,0.529370467160363,7.33485777571332,25.6671022216324,51.1100948161911,13.2214962972794,"positive"
0,2,62.293295646552,124.586591293104,31.146647823276,0.33393295646552,0.509349162856583,10.1557258846005,41.7793288440444,63.4217873471789,4.77095020376146,"positive"
0,2,50.5687297619879,101.137459523976,25.284364880994,0.394880442252383,0.515402932738885,11.3972336958535,39.7439726181328,52.1374595239758,6.69674345292151,"positive"
0,1.45779139269143,61.4577913926914,89.8408577395603,47.266258219257,0.749130316805094,0.800860744179226,38.2019886439666,58.7110430365428,65.1201225342229,2.83116557076573,"positive"
0,1.67294721538201,52.2516862000339,84.5531525383703,36.1009530308656,0.747644794231746,0.782638049431611,40.1386363231577,60.327052784618,63.691788861528,1.67294721538201,"positive"
0,1,54.5812286767177,54.5812286767177,54.5812286767177,1,1,54.5812286767177,54.5812286767177,54.5812286767177,1,"positive"
0,1,59.7961674463004,59.7961674463004,59.7961674463004,0.997458575719967,1,59.6624082736671,59.6624082736671,59.7961674463004,1,"positive"
0,1.53510097018443,52.9734854472335,77.5881300757173,40.6661631329916,0.738335625579813,0.761344967297744,53.508586417418,53.508586417418,55.6489902981557,1,"positive"
0,1.65788479102775,53.1053825076669,85.3417372680269,36.987205127487,0.6776364523964,0.6776364523964,53.7632672986947,53.7632672986947,53.7632672986947,1,"positive"
0,1.19443891360424,55.3612715054769,61.5833167408127,52.250248887809,0.905891565815546,0.908808149519609,55.5557104190812,55.5557104190812,55.7501493326854,1,"positive"
0,1.58993170480244,62.7697951144073,100.525424221763,43.8919805607293,0.723322030447656,0.75576827421179,35.0430049886927,65.1295219336171,69.2590438672341,2.76979511440732,"positive"
0,1.80260993889533,62.6052198777907,113.169646028196,37.3230068025878,0.471080050267978,0.605115910063498,20.6688505705097,46.5530210998841,63.407829816686,3.40782981668599,"positive"
0,1.87856036168523,51.3358360214625,95.263854105724,29.3718269793317,0.525577404689975,0.569505422774237,20.8761482818355,47.8215945747215,52.2143963831477,2.75712072337046,"positive"
0,28.217104253592,55.3779549621977,899.590738949366,8.70712234854605,0.125213027522666,0.271329854879063,10.3590958131314,109.636800667038,243.73275729781,14.3507256046869,"positive"
0,3.98748639714904,195.151251462288,777.026115433779,49.0860495623189,0.264789445207687,0.274927094839048,34.6632209511008,205.801958810538,213.927094839048,5.97497279429808,"positive"
0,15.8639879650436,125.01310701808,939.019982778933,27.7134142713202,0.230483884836547,0.396912763190456,19.9697357139317,209.712290501688,398.74795870902,49.50128920516,"positive"
0,23.3276883626822,81.1262999619357,1252.23424125649,12.283777546006,0.149353192427428,0.269134462327464,11.626267951359,171.529483550694,336.470313055674,26.1007958971895,"positive"
0,4.02203536685556,193.87586743338,776.05435390491,48.4649160234048,0.2629948584144,0.273191707691643,33.9765396794211,204.010283171199,212.177751959302,6.07345122285187,"positive"
0,3.61876872042194,218.780033172574,776.381231279578,62.9231230002767,0.319422229377553,0.352296106152236,26.1047001999384,247.841597151477,273.759467291646,12.8621630324051,"positive"
0,4.41835198132321,183.122848485596,791.897375290282,43.3055326239003,0.232041953382082,0.252082400933839,28.2539355365257,181.82734498987,198.403560606996,7.88258391595446,"positive"
0,6.75711952871643,165.580460242461,827.749012692831,38.9622752056995,0.236701321418397,0.29378443952417,28.2948834367329,190.850660709199,247.206295520533,8.96920564631,"positive"
0,9.20767480880022,143.550650289748,777.3019187022,33.3489211031469,0.222965999907348,0.315963317172602,23.9784807898151,173.079430822749,245.849886257201,15.1134309154004,"positive"
0,26.6289432146586,47.364447969012,913.583974745125,5.59823913819297,0.415971656131092,0.64954561509192,8.89997618630063,382.31607253151,598.50235010637,58.4991482580081,"positive"
0,29.6305751609616,35.6847124195192,340.315287580481,4.95855154768867,0.22668116415129,0.361628357493319,5.01950741610257,79.3672071713954,125.261815622216,20.8415800260846,"positive"
0,14.8728863769211,42.1551020019688,326.577259521466,5.97339299687743,0.199153936083894,0.327893294702051,7.6593877502461,66.0629738525022,108.253061328083,11.3026239501778,"positive"
0,26.7265553870238,39.561360524036,498.081187312491,3.53528724600817,0.27190528146876,0.423562770643039,6.49462881675456,130.945405085338,206.767149043269,24.0961286502425,"positive"
0,75.9034578124993,27.7451974826399,374.849423697917,8.20317958609411,0.397344379895832,0.52928722298611,4.58255767656257,148.781459965277,197.842458888888,45.6416904861107,"positive"
0,44.8375095350202,19.6371722288895,429.544793802314,1.15011179380538,0.246991105482215,0.521841404648265,2.69609906436177,100.331666865153,222.509737783112,36.4863671036437,"positive"
0,45.4888796168379,6.79477178724483,299.335933531635,0.158517233872786,0.291372088382486,0.441098450765479,2.22857067701872,87.9938865103759,132.677980552893,39.0945504680276,"positive"
0,53.106797717046,12.8075901144184,353.348632698879,0.70097879090067,0.251137694289908,0.539095323192887,2.22165933837648,91.7564015183598,190.830539162736,36.3848197711632,"positive"
0,47.9869574841578,13.1330810901709,411.141776100732,0.50422059505363,0.236338378196582,0.442355768217705,2.35506239328999,93.3731582388282,179.338942054426,37.6909266246948,"positive"
0,58.4065628000535,47.0496107377112,362.775083413348,14.8889657601193,0.405931368168909,0.537709621764487,14.6556123632262,147.543826462235,195.393882071134,34.7814237778075,"positive"
0,52.6159383223858,14.2382128196768,435.704435322434,0.587331648246152,0.241537644458935,0.512671356699429,2.26433143879753,96.8458814863116,220.80700242077,39.780259972671,"positive"
0,5.71405849838629,42.8723601566162,163.89984094887,13.3861005527433,0.298862596038729,0.500272996361135,7.09196916029556,48.6865777061321,81.828753201291,6.72859415016137,"positive"
0,3,70.4412610158324,211.323783047497,23.480314945912,0.330485121775418,0.462404120733961,7.75970243550837,66.2720962185413,91.5882743149996,8.8970685787499,"positive"
0,7.59841470513493,38.532605082728,193.770865235478,10.9828191599641,0.25907253718283,0.463819023538381,5.65841004590504,45.622793585062,87.3443016037345,10.3443016037345,"positive"
0,3.44789473153651,53.2161842198111,180.699605041649,16.7362650149697,0.34093342132587,0.493246052936651,8.13326974035706,58.2161842198111,85.2317105117254,7.22394736576825,"positive"
0,6.40128067322075,47.1974386535585,298.05122692883,8.28169079644,0.20499012852693,0.336181163814384,8.1834071511915,57.2993596633896,95.9044823562726,7,"positive"
0,3.84777427185327,52.9783233134076,164.869389843196,17.6123497797446,0.362217500248924,0.517108811239712,8.29413873848505,59.5217072442174,84.9347254792228,7.67387185711414,"positive"
0,10.5242957572918,34.8998646161053,262.709804751445,8.34169820754393,0.208304957022192,0.516684832074679,4.47685076751513,43.3726165040862,135.512486338383,14.5242957572918,"positive"
0,5.44769520638511,48.9933507142123,169.009309000103,16.0373934799712,0.344307179475902,0.509765513539547,7.76689711681567,57.1085991587024,85.5576242222451,8.11258873017505,"positive"
0,3.65417740656994,51.9185264336411,168.184950025752,17.0102295838597,0.34907286099554,0.518107939900132,9.71278242361033,57.2753504735883,86.973533666227,6.64317596005276,"positive"
0,3.6309117951896,50.845441024052,177.14188308455,15.5815047851065,0.327827723742463,0.451282133982983,16.1208147833613,56.0557449557818,76.008450594265,5.73817640962079,"positive"
0,254.902273988584,33.1981080479454,8024.44496931508,0.148047116495436,0.062530944152968,0.0906396216095891,2.43965653979452,498.396216095891,726.371657180367,204.488302712329,"positive"
0,101.468515492976,99.1653584092855,10064.8953261003,0.977519623860717,0.137574743330479,0.759452298425138,2.05610325269401,1377.16484043002,7601.30267903209,677.2752520293,"positive"
0,117.972589995479,105.057472590124,12388.5587642784,0.893274463980924,0.0520038315060083,0.104989979138132,3.34090505556203,641.953432465438,1295.77453060797,192.946653647115,"positive"
0,58.904530945234,255.65182956215,13265.6117386706,5.21395720759872,0.161035302058794,0.281454076614231,4.44532293708995,2154.34460947197,3761.36308929883,470.166073172353,"positive"
0,82.5861171353608,98.0711968308315,8172.66847103275,1.23105108932685,0.387662020195276,0.472226567965932,12.8455563523248,2745.27669535205,3396.96709429566,209.937074413523,"positive"
0,32.050604798831,308.70006662677,7031.91470315913,16.4554354709317,0.735297691849293,0.785719209993258,37.8386821732693,4574.18483045348,4928.2214412014,130.256941503147,"positive"
0,86.8635718030855,237.107416778337,15461.8310446842,4.21937378648436,0.0533344183512963,0.100107132711913,3.68584489367902,827.039344713092,1526.40956865717,221.022785377223,"positive"
0,47.9717229814269,280.070692546433,9939.01030434994,9.36809007104859,0.0558904598343652,0.0746544132919516,24.8598047233769,552.519423809601,765.34127859259,56.0558138303459,"positive"
0,101.475857495796,104.339034299832,10593.4952269429,1.04070017963834,0.315725314367097,0.43944864428509,3.93808844415471,3103.43626742624,4344.37380917557,744.906359640416,"positive"
0,57.336132587865,154.566818495281,7804.69938755594,3.76635507924855,0.108225047845393,0.276634356580675,4.44710292429663,753.710292429663,1880.44457628764,171.545705427416,"positive"
0,13,5,65,0.385,0.318629963930696,0.553650397114456,5.31008799595293,20.7159476554953,35.9781498196535,3.93444945896044,"positive"
0,11.2224737287033,5.5078646489419,59.1595565371681,0.583575077736285,0.15220221731416,0.576597713319585,8.5078646489419,8.5078646489419,33.4764060531743,1,"positive"
0,12.437690959312,5,62.1884547965601,0.411990833953023,0.140094194836915,0.528103360883892,7.51304037076421,8.33738542441279,33.0881492616609,1.22492361627519,"positive"
0,12.4162851478904,5.14592871302739,63.3947841566987,0.426151897073723,0.164443754499778,0.53522735445248,7.63517821743153,10.0430019823834,33.9784990088083,1.43778613908216,"positive"
0,11.1801504956093,6.45587960351259,67.547789306147,0.654337726649828,0.123727939801756,0.458290591707686,6.72610534692649,8.36396990087815,30.6323611894622,1.36396990087815,"positive"
0,9.27802640898153,7.48131572734565,63.7593421363272,0.943916367584607,0.135406578636728,0.351901320449077,8.62032893183641,8.62032893183641,22.5934213632718,1,"positive"
0,8.31849776394665,9.09631445654668,62.0740611024667,1.56415337570594,0.128851877795067,0.379414111753693,5.65924888197333,8,23.8814321893733,1.58518777950667,"positive"
0,7.97803935594857,7.86969179660082,57.1083475593477,1.18492658830248,0.140935573728755,0.36438364630565,5.13030820339918,8,21.3689639661461,1.7174229491502,"positive"
0,9.43413906916976,10.5468947812915,69.3582744710147,2.11444255145267,0.183619635824114,0.476191743865609,6.91043138224632,13.1506880111992,32.6227593794465,2.18862031027675,"positive"
0,7.94270826503634,7.52864586748183,52.3567706625909,1.2795084756217,0.157768880677875,0.534839192665648,3.95416661202908,8,28.046223864425,3.52864586748183,"positive"
0,21.2175599795301,100.909590607975,885.690691168886,26.6965210211226,0.446807334354147,0.641967207758455,28.7183821134875,396.094358345959,570.765374169918,44.0786319549661,"positive"
0,28,31.1726804743521,872.835053281859,1.11321649707668,0.500056698179804,0.759229378654156,7.39229378654156,436.337627192494,662.71907098731,59,"positive"
0,24.0911719212309,89.5800443910994,886.077590261586,32.1666167634833,0.468464600284118,0.700351106025279,8.48430713412352,414.751697707456,621.893296570983,53.8884555893019,"positive"
0,18.5350255256053,134.978922281414,902.057583663613,39.0736959066472,0.497209705044748,0.708370436756872,20.3277541109989,448.831106065772,639.049421441508,41.205847988138,"positive"
0,28,32,896,1.143,0.467177135515492,0.726181532531744,7.02597361790249,418.579773725243,650.783291338244,59.5973617902491,"positive"
0,5.26968267653137,419.289637472946,943.209120594896,207.776446600887,0.498718204907142,0.566384750631638,84.6352912299056,470.825793308672,533.348413382657,11.7908794051036,"positive"
0,8.44936844334006,343.306210171431,892.992210529745,167.967787125612,0.444705210546032,0.632518263259903,15.1410315696895,397.457157913595,565.037736935541,31.1779474001378,"positive"
0,28,31.2186028016731,874.120878446847,1.11486970086023,0.485441915949807,0.739972135561518,7.38725668321364,424.15816357825,647,57.4372056033462,"positive"
0,28.2450754686724,31.7549245313276,896.735226406017,1.12486441531824,0.462245075468672,0.72298030187469,6.99794320781948,414.490150937345,648.470452812035,59.2450754686724,"positive"
0,28.2118417785969,32,902.7789369151,1.13452632885613,0.464965784900356,0.721576316442806,7.06872360907728,419.931569800712,651.448677350534,59.4236835571937,"positive"
0,11.3719801735133,4.54951734817587,47.6859900867566,0.522740490077296,0.281559170384658,0.994661831474863,1.98037438042229,13.4504826518241,47.4504826518241,6.76449256506748,"positive"
0,4.82051924662665,9.35896150674671,43.1794807533734,2.10055901629501,0.191410510241752,0.832717171158176,5.13464189233491,8.23077886993997,36.0768845202401,2.76922113006003,"positive"
0,3.31907482910901,11,36.5098231201991,3.37440838170703,0.298589660032652,0.751554829713889,2.60115646361373,10.4046258544549,28.0624217530712,4,"positive"
0,2.35914976010099,15.922550719697,35.795748800505,7.46744443970965,0.510962376458338,0.963996579678031,5.78649159015156,17.6655265593436,34.436599040404,3.1795748800505,"positive"
0,2.61010536970571,18.6444204666186,44,8.48331534996396,0.379993246216793,0.979256417430006,15.1277358165826,16.7292624120601,43.0848419454414,1.91515805455856,"positive"
0,3.01648318767548,15.9175840616226,43.0164831876755,6.56112764775753,0.303085213005543,0.965439571619034,4.00225350022316,12.9011008739471,41.4917584061623,3.50824159383774,"positive"
0,2.63105342071503,20.5826260549948,48.1068397378549,9.42361457401421,0.296579131218139,0.978544183695689,3.63230154651683,14.5292061860673,47.1602596067823,4,"positive"
0,3.54733017738909,13.9423538469709,44.9053396452218,4.84359792957548,0.203135307704564,0.947390773968771,2.123452603654,9.26334911305457,42.5843443791382,4.22633491130546,"positive"
0,2.20740545121953,19.0666754695121,40.4148109024391,9.24815523932921,0.666304257304873,0.880911055359757,26.1741007271339,26.7185400365852,35.6222163536586,1.31110817682929,"positive"
0,4.35306606790982,10.2938678641804,44.3530660679098,2.41458723548567,0.165708255290287,0.791126638903981,1.69704008981353,7.35306606790982,34.997876845533,4.35306606790982,"positive"
0,70.4085214762017,3.16327857319266,226.410471735522,0.0446734428536147,0.618139699580148,0.852832170821726,2.64735078622587,134.245242903009,184.89835719578,50.6531142927706,"positive"
0,32.077565908432,62.8942976929247,216.021293111145,30.7633541840129,0.635268440660089,0.85228593050316,10.6989811393619,136.89049442485,183.180228196084,27.7384026274085,"positive"
0,33.2001633048058,51.687257594429,196.975005103275,25.1343125845818,0.566287951639853,0.777800653219223,6.08498264886439,111.550091858953,153.350132685155,29.5001020655036,"positive"
0,62.8780022738501,3.84053784934804,200.401536712423,0.115184910420561,0.624339100711048,0.87765994590288,2.55196926575154,123.816042965511,174.716619232669,47.8986553766299,"positive"
0,46.7287105210125,6.21188157983124,275.08515791595,0.142962388184853,0.355886101890821,0.525983121605124,2.26275243411772,92.2603914369829,137.442569067236,40.3643552605063,"positive"
0,86.8846481116489,2.25411971029826,190.541197102983,0.0270988730471581,0.551830879152054,0.615869046147214,73.0110993478447,105.385950439842,118.091935954755,13.4518658046145,"positive"
0,33.6071317493916,36.40514538344,167.631686015055,17.4840043058549,0.639791288741864,0.907481584300753,6.72502931628842,107.729903077707,152.162378847133,28.7421802105382,"positive"
0,47.266863033874,5.74143467796966,210.336456050863,0.188925320593407,0.442254283559043,0.692883566220058,2.54060224864399,89.7922913897783,142.533726067748,34.9221092711668,"positive"
0,53.3455443503335,6.89367866143584,214.548134311102,0.364281650237739,0.524614925511181,0.810441258882405,9.26792470770888,105.664508366026,168.805673848372,38.0756090993527,"positive"
0,66.8890970272478,3,200.667291081743,0.0444072686485015,0.65285088053951,0.921743724057218,2.44588984861039,130.889097027248,185.038216487737,54.1491194604896,"positive"
0,2.94909366779029,116,342.094865463674,39.6511721206103,0.369235646374524,0.392940629182383,59.7540126229078,124.967220311984,131.901660935953,2.30543799325824,"positive"
0,3,120.377679161029,361.133037483087,40.126114138826,0.338826027906733,0.37302046730509,45.0954235474113,121.97953269491,134.724657364422,4.69395640678704,"positive"
0,2.46932165394537,137.75781218824,329.956936234143,59.805510558394,0.435601751908194,0.466522102289833,43.1609187150607,142.573742111912,152.349847226404,4.12271338421851,"positive"
0,3,115.693645418389,347.080936255166,38.5648818061296,0.361514382469002,0.381313937580911,57.0881148748333,125.531772908056,132.165664009983,2.81694555096328,"positive"
0,2.56558308610693,154.22868842259,374.065014833584,66.17992640759,0.380327347178012,0.505669243306853,39.6275289345067,143.114344211295,193.728120170068,8.08183679450303,"positive"
0,2.36277134111151,154.233719533309,350.548914635554,70.1034014289458,0.46560332932882,0.520111506179906,42.2459115744568,163.508176851086,182.527207346633,4.54891463555396,"positive"
0,3,116,348,38.667,0.370021667427383,0.43047121012304,48.2200854592957,128.83505773358,149.790748254396,2.96701154671609,"positive"
0,1.81273402739316,198.514985096175,292.792132273782,167.089404825978,0.551898885480128,0.744395148384851,28.0798111626226,154.275282301474,203.797756274231,22.1835215343162,"positive"
0,3,122.370121286251,367.110363858752,40.7903420699379,0.368550089698285,0.390585746044293,58.9366371963732,137.691006943583,146.874370176345,2.66553505975753,"positive"
0,2.60109250899404,149.109321753494,367.945374550298,62.9337394003654,0.407459066339768,0.425650326267816,50.1005895432923,151.524616879411,158.120246843435,3.59562996402383,"positive"
0,5.01150501612574,6.48274247581139,30.9884949838743,1.40978682309063,0.287861471605022,0.582586755822413,3.60342809476424,8.97698996774852,18.0115050161257,3.01150501612574,"positive"
0,3.44218205520883,9.6734538343735,30.8843641104177,3.39454486197792,0.37746907668747,0.532394544861978,7.59181729296688,11.5578179447912,16.4421820552088,1.72109102760442,"positive"
0,3.30815141089261,10.0755457673222,32.6918485891074,3.15331159804203,0.357836971782148,0.625091408118606,3.77037852723151,11.6918485891074,20.459242945537,3.38369717821479,"positive"
0,6.60863596946001,6.04352302290499,37.21727193892,1.10328138549812,0.299001029526815,0.478175121618435,4.30654904397205,11,17.652158992365,2.652158992365,"positive"
0,4.87518765986897,7.12481234013103,34.6255629796069,1.47488740407862,0.243353419115068,0.591387948530959,3.02321892257081,8.37443702039309,20.5007506394759,2.87518765986897,"positive"
0,2.59364862088114,12.2190541373566,29.1872972417623,5.51587844779715,0.303215810005553,0.734920949972235,7.25793922389857,8.89047293132171,21.2190541373566,1.29682431044057,"positive"
0,3.64151514554396,9.43393941782415,32,3.07545456336811,0.327151211840566,0.531,4.99274393094471,10.4622727183159,17,2.17924242722802,"positive"
0,7.36738628800958,4.63261371199042,32,0.737230141996406,0.423133577768225,0.584036334036151,6.76276985800359,13.5255397160072,18.6836931440048,2,"positive"
0,2.4657319621183,13.114226792939,24.8400824898854,10.1827628687024,0.423781937969849,0.770857236588839,4.22144330176525,9.9771546414122,17.5114226792939,2.5114226792939,"positive"
0,4.2557869637385,7.7442130362615,32.511573927477,1.87210651813075,0.324815977719612,0.516420143066905,5.2442130362615,10.488426072523,16.7442130362615,2,"positive"
0,39.9487455838826,54.8093501301482,2121.82029193081,1.52678575353185,0.155297662467463,0.375679818705656,4.44099939336767,330.77160701016,763.307526496705,107.177138573723,"positive"
0,53.0256899725646,48,2545.2331186831,0.905576115452684,0.156807325205766,0.270220273696817,7.79401494910941,399.678875342943,688.532371227629,51.4752644924447,"positive"
0,95.1744846315123,43.1896476414986,2499.92374815699,0.805989418406971,0.163600250910502,0.263630304343998,12.1648423762713,407.271462867502,661.507581504993,46.4133849604987,"positive"
0,43.6363980816677,57.7892201873474,2398.01293372782,1.4950556843169,0.15785123653803,0.280491693263408,8.882764759087,378.719086549245,670.528978853486,43.7644894267432,"positive"
0,41.445486007724,66.1570934164338,2697.50997161167,1.63971163850953,0.101703397322679,0.257445486007724,7.14672916046344,272.075023656944,694.903869136237,37.7948411516845,"positive"
0,54.0548547119834,47.0154689354822,2527.68491378799,0.877448599128984,0.161711684380192,0.287073177398648,7.46025230368599,408.368514048401,722.271533156745,62.3924308894202,"positive"
0,44.2517133839428,61.1224299240857,2609.61214962043,1.47463863004372,0.136769587200368,0.262438785037957,7.73064641729929,356.805334833218,685,46.0790887784678,"positive"
0,53,48,2544,0.906,0.173740976469591,0.342241772054462,5.64274683836615,441.852441173978,870.54582253797,83.7844122529496,"positive"
0,34.5205259970389,58.4449200886302,1970.33285051677,1.81149422614509,0.157,0.440939453766681,3.05140586705878,310.012996159494,844.887622895185,132.952449926175,"positive"
0,46.1094870809466,57.6467180866748,2628.06425761245,1.27533149246126,0.103943050523289,0.200783922101371,7.00624793679453,270.458357121795,525.829151569866,37.9080254537985,"positive"
0,33.7329548527487,246.230534991715,5407.42479910981,13.3618024629657,0.733361577883828,0.799832805875223,45.2620155074308,4101.15399100911,4468.09656663286,122.596952597611,"positive"
0,17,341.816010142677,5810.8721724255,20.1071445984179,0.919495807289146,0.996367979714647,31.3941780282464,5344.92706687376,5788.89606085606,171.032273852266,"positive"
0,24.850419299677,172.234682644485,4254.71046660165,7.00976237436431,0.228107008865802,0.947916181789478,2.10662076240871,989.66203451599,4033.46868169727,571.46487222123,"positive"
0,19.5890576362144,330.419851299841,5865.68700517388,19.2337191327948,0.895852424212731,0.976511457065586,29.5836643575272,5236.01784325158,5706.91478676512,177.835877232952,"positive"
0,17.6735065260436,342,6044.33923190692,19.3650197038832,0.869528049702989,0.92932285392168,39.1670212090365,5253.24077560916,5609.5002510203,138.283634541556,"positive"
0,80.710985741578,142.484018335585,9048.17082882905,4.19025356460549,0.526189363554818,0.673253559072269,8.4573704079492,4521.55304890266,5888.91968838824,890.233682260849,"positive"
0,13.2800794737414,394.698874121998,5121.47479536152,31.7117523068395,0.699004635968246,0.731885642635636,129.17028705813,3672.01537906053,3859.36124687176,75.5621457910165,"positive"
0,13.6508477048483,442.953019182431,5678.12010688242,36.9508394354326,0.859064410982421,0.942413563277572,25.978300558927,4888.30414867937,5359.39470490906,190.831960164243,"positive"
0,11.8004314890131,523.98489788454,6037.58144597244,46.1713046190515,0.829340524816886,0.840012944670394,4298.01517218539,5004.76015756698,5066.39338222099,24.3459184295498,"positive"
0,57.1295766790863,182.063281351468,5783.75742047373,8.87066835656739,0.478645773004741,0.960523127863416,14.0436929080216,2780.06267491193,5555.03842060361,305.694139122264,"positive"
0,9.59897302673198,364.504217415815,1489.45103385136,117.099571808812,0.261294290007558,0.400330480629811,10.8037840604899,378.493947683135,602.366671252064,59.3287690076977,"positive"
0,30.2270300632808,62.4973306960892,1891.03905537562,2.06583871835144,0.155135150316404,0.420448159811785,3.76613373409025,294.34616455622,783.950829115696,123.664512659423,"positive"
0,29.081804967951,48.9816596154124,1425.37642692402,1.68322271394311,0.119108588782139,0.283461138942745,4.79740605287719,171.489376282319,409.812235577963,41.6529862182215,"positive"
0,30.5881375987083,58.8237248025835,1792.9423488155,1.93461870361026,0.152921747735701,0.455039541337639,2.01957967429422,274.961289073341,816.334440547973,142.060142417438,"positive"
0,29.5030682990327,60.2484658504836,1777.14114175551,2.04447538723657,0.158472385308705,0.469920224225149,1.87981590205804,281.975453607738,834.67789497273,149.751534149516,"positive"
0,19.6946812570095,109.236522883177,1772.51915001869,7.8207875366658,0.117931384399533,0.268641674086452,16.059889511168,210.442910462618,480.634410649538,67.557450056076,"positive"
0,29.6904551396146,60.3095448603854,1790.40410932805,2.03188312061969,0.143785019607283,0.448951833629981,1.82833185977302,258.189128935337,804.117763516493,140.713654188439,"positive"
0,25.4785921813454,64.0190291721374,1613.11514349561,2.62194476438826,0.102757378055248,0.282172231012024,3.77913400262594,175.514756110497,487.913442773046,81.1741254271474,"positive"
0,31.7384226545691,55.0744691453874,1726.9862485081,1.76647189006954,0.14327972696349,0.377612032108009,2.20347927309573,249.895500417799,666.541961088777,123.633923072368,"positive"
0,28.4120286293328,84.1136393323541,1777.06263575703,11.0967234037444,0.165645123384893,0.452883037187159,3.13037543479353,290.821398474276,806.649776257575,142.413025673479,"positive"
0,30.0839338563383,58.06952130422,1745.19119181111,1.93234931179136,0.156937684971839,0.46522551792115,1.86846544839442,272.880034763366,807.388302721083,146.222976464778,"positive"
0,30.6989663981367,67.6886303795036,2080.28552565281,2.20270025545964,0.157494831990683,0.344466409899993,7.74927640027366,328.325580665842,702.777779520489,68.9198978161439,"positive"
0,29.9811981162056,59.7743773944676,1792.3288314119,1.99351335009094,0.153285528415814,0.453446443962865,1.91035404697992,275.818981479853,814.539152292535,147.781377712265,"positive"
0,35.4352466831915,49.129506633617,1734.7770398017,1.39578174371854,0.144035381080816,0.438882511056028,3.41716279365355,249.917892136844,761.400537590496,76.6241697769146,"positive"
0,28.249057800509,60.8754710997455,1719.45665882342,2.15670932685444,0.169758479795419,0.502524497186765,1.95505653196946,292.007537595928,864.147141688038,149.124528900255,"positive"
0,18.832888409961,113.353977596853,1770.2210357599,8.30755686310702,0.114915109434864,0.252890015937621,17.2482060924871,204.793379576411,452.003737175371,60.6631072796881,"positive"
0,29.8539939078037,60.1460060921963,1795.47381114191,2.01503862749622,0.149181798957521,0.453203841602895,1.83977957354626,268.655610099435,814.093628376024,145.61981723411,"positive"
0,13.0455966177396,245.142084934283,1708.44622173579,45.8101783397607,0.303198749763891,0.427160250047222,25.4505295081064,511.970766675193,731.446221735794,59.8025740063749,"positive"
0,30,60.7346251592971,1822.03875477891,2.02424263025681,0.156203875477891,0.476100254141726,1.87203875477891,285.346251592971,867.812134717125,152.203875477891,"positive"
0,30.1760196117684,59.5012777666561,1792.60717630573,1.97635469881911,0.152914545727428,0.448961771062575,1.88579065439291,275.154349609744,807.158234940842,147.330369221512,"positive"
0,3.76992252934724,49.2521444023587,160.845116205979,15.9326296882811,0.335769507257268,0.51117245428497,7.75118496995885,54.2521444023587,82.2035140981898,7,"positive"
0,12.1040383530781,13.8959616469219,165.416153412312,1.1991274760284,0.12847980823461,0.451791923293844,3.41936345177703,21.2239904117305,74.6560575296171,6.22399041173048,"positive"
0,37.887288142927,8.74648910202086,165.380266346969,0.806021462886594,0.258959616078995,0.391382376323454,36.0715084829368,43.8128502303734,64.104635072872,3.46278104372323,"positive"
0,11.021371050505,17,187.363307858584,1.61611490818183,0.131467499486869,0.42929653108283,2.59827255846467,24.021371050505,78.8940326222219,10.2341936808079,"positive"
0,7.07281474070624,45.9077788894065,322.592302817851,6.53833443804621,0.157490296815056,0.295152845589677,5.68388454226777,50.9077788894065,94.0898157411721,8.92718525929376,"positive"
0,7.67109774844721,36.2690826475155,265.292240256211,4.99996017088508,0.165926887150621,0.355674526630435,6.46225562888198,45.2557894021738,88.6046315217391,7,"positive"
0,19.4234490953386,11.7882754523307,199.905520929024,0.892909145826707,0.172013019443722,0.443667757493909,2.7035180691327,35.0293113691732,88.2410359168425,13.5146556845866,"positive"
0,9.29422940104268,17.1176917604171,159.649584463565,1.85769399172906,0.142175777713535,0.460706910489593,4.7206003424013,22.4707670416683,73.7661363333464,6.64692471874878,"positive"
