"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,2,146.178178764414,292.356357528828,73.089089382207,0.568369380504359,0.695103800521232,23.0757370426925,161.179625761695,191.817480243742,7.27281496953219,"positive"
0,2.56356282369234,159.550602341536,391.800808939384,67.658700461383,0.383558691735379,0.434173270096304,20.6902252813871,150.732788223075,170.440481873229,8.25425129476935,"positive"
0,2,172.244362413418,344.488724826835,86.1221812067088,0.498377818793291,0.535392676576739,28.5579889258114,171.340674334671,183.525869285455,6,"positive"
0,2.66689129755832,141.647348409984,358.653413444059,58.2641103980762,0.434983152683126,0.4839919132879,19.9858959936094,156.987869931851,173.99056550255,8.66756519023329,"positive"
0,2,203.234241890954,406.468483781908,101.617120945477,0.423180068392074,0.654504769427003,13.818795644606,171.828790545231,266.360476742499,14.4684837819077,"positive"
0,2,193.595249963226,387.190499926452,96.7976249816129,0.495104532677447,0.530793945807265,31.8950627155206,191.355076075764,204.58488045237,6,"positive"
0,2.59931150428019,149.257145144744,368.03442478599,63.0420832601229,0.425068849571981,0.499609638940077,32.9670843006927,157.640621247469,184.020654871594,4.80137699143961,"positive"
0,1,45.611071781721,45.611071781721,45.611071781721,0.772498938106466,1,9.53808437829372,35.2221435634419,45.611071781721,4.1667846548371,"positive"
0,1,50.4947302555665,50.4947302555665,50.4947302555665,0.786745608546305,1,10.6890370087931,39.7456085463054,50.4947302555665,3.74912170926109,"positive"
0,1,45.4106362499297,45.4106362499297,45.4106362499297,0.87140456251055,1,17.304273750633,39.536182500422,45.4106362499297,2.41063624992967,"positive"
0,1,44.5578421899118,44.5578421899118,44.5578421899118,0.87385594203556,1,17.768631240353,38.8843156201765,44.5578421899118,2.27892109495588,"positive"
0,1,44.8805736438371,44.8805736438371,44.8805736438371,0.815239479057491,1,12.1500031317258,36.4477705424652,44.8805736438371,3,"positive"
0,1,43.7527076983824,43.7527076983824,43.7527076983824,0.817458481958136,1,11.876398923411,35.6254512830637,43.7527076983824,3,"positive"
0,1,46.723405902274,46.723405902274,46.723405902274,0.816276671504602,1,11.4574455732945,38.1702177068219,46.723405902274,3.36170295113698,"positive"
0,1,41.514587238431,41.514587238431,41.514587238431,0.85604815068841,1,9.91748693212867,35.3592267483473,41.514587238431,3.64077325165272,"positive"
0,1,122.533242891543,122.533242891543,122.533242891543,0.792509633157402,1,24.5376200448768,96.2936227470636,122.533242891543,4.65997286746278,"positive"
0,1,116.532430686522,116.532430686522,116.532430686522,0.969090522208484,1,37.0929155318532,113.018104441697,116.532430686522,3.09351386269554,"positive"
0,1,115.850109976949,115.850109976949,115.850109976949,0.96058461639774,1,31.6372752057854,111.316923279548,115.850109976949,3.76659334870055,"positive"
0,1,126.352164592594,126.352164592594,126.352164592594,0.976004035269842,1,55.3683056719601,123.352164592594,126.352164592594,2.33198824338615,"positive"
0,1,112.09516427503,112.09516427503,112.09516427503,0.922276277809404,1,27.8202363999025,103.744434393244,112.09516427503,4.33768247044645,"positive"
0,1,135.82273260504,135.82273260504,135.82273260504,0.963102628491819,1,32.7989817801863,130.841392330825,135.82273260504,3.99067013710737,"positive"
0,1,109.234910372412,109.234910372412,109.234910372412,0.959695887528127,1,35.004310159462,105.008843589108,109.234910372412,3,"positive"
0,1,123.314009492053,123.314009492053,123.314009492053,0.495939281316008,1,10.813679129933,60.7819199955557,123.314009492053,6.60800542403013,"positive"
0,2,50.640663663391,101.281327326782,25.3203318316955,0.502680115963332,0.516941269345116,45.1032499892637,50.7572293831035,52.5240979436785,1.5048195887357,"positive"
0,2,48.5127614128869,97.0255228257738,24.2563807064435,0.566032437518006,0.591368844047887,40.2552282577381,54.872385871131,57.3085788066965,1.4872385871131,"positive"
0,1.84424357581884,48.6884871516377,90.0564223667607,28.0045195440762,0.58632064784877,0.58632064784877,49.5327307274565,49.5327307274565,49.5327307274565,1,"positive"
0,1.34380546072498,50.9685836178251,67.8150511933491,42.5453498300631,0.819067627998535,0.83153532424476,50.656194539275,50.656194539275,51.31238907855,1,"positive"
0,2,46.8976786767598,93.7953573535196,23.4488393383799,0.510700773774413,0.540834046074189,47.8976786767598,47.8976786767598,50.7007737744134,1,"positive"
0,2,48.719545068685,97.4390901373699,24.3597725343425,0.510098984093405,0.510346444326919,49.719545068685,49.719545068685,49.7360424175858,1,"positive"
0,2,57.392417602241,114.784835204482,28.6962088011205,0.408691530372947,0.50880108319968,26.4712577937171,45.8037911988795,58.392417602241,2.79837520048022,"positive"
0,2,49.5202696772758,99.0405393545516,24.7601348386379,0.48398651613621,0.51,31.9622502888483,47.9189212908968,50.5202696772758,2.04053935455158,"positive"
0,1,7.0483228683006,7.0483228683006,7.0483228683006,1,1,7.0483228683006,7.0483228683006,7.0483228683006,1,"positive"
0,1,7.07074547465891,7.07074547465891,7.07074547465891,1,1,7.07074547465891,7.07074547465891,7.07074547465891,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,9.7305969549343,9.7305969549343,9.7305969549343,0.913470152253285,1,8.86529847746715,8.86529847746715,9.7305969549343,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,8.17701033595949,8.17701033595949,8.17701033595949,1,1,8.17701033595949,8.17701033595949,8.17701033595949,1,"positive"
0,1,8.34806018089876,8.34806018089876,8.34806018089876,0.922730639840476,1,7.65193981910124,7.65193981910124,8.34806018089876,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,84.9944547507912,84.9944547507912,84.9944547507912,0.933117190272547,1,39.6480591627769,79.2961183255538,84.9944547507912,2,"positive"
0,1,85.8059279862791,85.8059279862791,85.8059279862791,0.930460921032587,1,39.6281095037074,79.8544459897093,85.8059279862791,2.02425900171511,"positive"
0,1,85.8114849966951,85.8114849966951,85.8114849966951,0.928774652478518,1,38.0441568407114,79.7172274950426,85.8114849966951,2.18851500330493,"positive"
0,1,85.4674039166421,85.4674039166421,85.4674039166421,0.926910942716524,1,38.3308438747562,79.2543654832989,85.4674039166421,2.10651921667159,"positive"
0,1,97.8599177701399,97.8599177701399,97.8599177701399,0.938894938327605,1,30.7789139337163,91.8599177701399,97.8599177701399,2.98832648084499,"positive"
0,1,85.4486079260241,85.4486079260241,85.4486079260241,0.903533180449158,1,24.8367179656634,77.2430396301206,85.4486079260241,4.2055682959035,"positive"
0,1,83.7110587321222,83.7110587321222,83.7110587321222,0.931859764780151,1,37.4249410736375,77.9971763906069,83.7110587321222,2.14305882924236,"positive"
0,1,86.0195401015226,86.0195401015226,86.0195401015226,0.929804598984774,1,39.5310375634581,80,86.0195401015226,2.05862030456774,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.1935386066325,1,7.1935386066325,0.139516305080615,1,1,7.1935386066325,7.1935386066325,7.1935386066325,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.29968915437348,1,7.29968915437348,0.137605595221277,1,1,7.29968915437348,7.29968915437348,7.29968915437348,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.4840084228199,1,7.4840084228199,0.134287848389242,0.939498947147513,1,7,7,7.4840084228199,1,"positive"
0,7.58629632066004,1,7.58629632066004,0.132446666228119,0.926712959917495,1,7,7,7.58629632066004,1,"positive"
0,46.3426017463207,79,3661.06553795934,1.70766633713245,0.0859930486902594,0.189629593014717,5.66590861327946,313.370406985283,693.33565043658,57.2869912683964,"positive"
0,41.4880583132617,90.9307309142314,3659.33999600308,2.36363604759658,0.134374197193421,0.274445847313851,6.12273901630193,477.331986194011,979.895663018804,89.513529043179,"positive"
0,40.0475784945302,91.9312755079009,3564.62824181281,2.49480823178939,0.153629945042543,0.297370906572323,6.3603129318892,524.932127122767,1024.24488220178,89.7568210279569,"positive"
0,60.6317500770092,68.0952343028039,3906.62223461084,1.24596336476412,0.0945412735072896,0.258604789589532,5.50618983147666,369.436523738317,1016.05408025719,100.341289435513,"positive"
0,39.8854762082919,90.9189926506951,3580.03635588009,2.35167866155785,0.0924134065769613,0.19863128201291,7.5983798530139,328.907820503227,710.125695939176,43.2988827852532,"positive"
0,43.214473827742,73.7930264449678,3210.87146374537,1.71787512895232,0.0874713157033548,0.22296999890916,7.15172105779871,278.294343239162,695.735657851677,38.7930264449678,"positive"
0,47.8537383358926,85.1650289501995,3854.42567593791,2.27977486945502,0.0848054811693728,0.177915698425844,7.62487938454375,325.301161888987,687.339290330186,43.3494190555066,"positive"
0,41.4409948494285,89.9185629952699,3612.31404595822,2.35740189679246,0.150351267432794,0.295324690372683,6.32273651544936,518.434410261922,1026.17628189456,93.1335334787145,"positive"
0,8.01433298690245,15.9914002078585,128.1175304926,1.99713340261951,0.397214552317746,0.69429768364178,2.55272326751146,50.9140020785853,88.9627342340536,19.9598676366732,"positive"
0,10.8929483247921,15.1070516752079,160.571793299168,1.46829223481496,0.13453525837604,0.454214103350416,3.31036534923129,21.526762918802,72.8394224871881,6.52676291880198,"positive"
0,11.5969020472839,18.7527016061358,168.017831433099,3.38526651961729,0.157674350865185,0.459681375873741,4.19172729068901,26.331772220321,77.1224783621728,6.14030979527161,"positive"
0,10.0110900541767,13,130.144170704298,1.33176900398638,0.108308222784428,0.675662700909656,3.87361374322791,14.2749526218977,84.9667298374698,3.75831754063256,"positive"
0,11.0929528737906,12.3643176245969,137.851563605247,1.12713647508062,0.177397319533862,0.534545755928615,2.33670125301229,23.5427295016125,72.1859057475813,11.7211413786281,"positive"
0,26.1957128271461,4.51704175397754,111.504394110292,0.19694661937654,0.320993141490966,0.654533548820764,2.62342764791101,35.1382637433708,72.2297963351011,13.5404073297977,"positive"
0,16.8265781290829,9.17342187091708,153.693687483668,0.549420425300486,0.205314785243012,0.494962293016724,1.95023585772142,31.523089854978,76,16.523089854978,"positive"
0,6.62400294654071,20.286853775382,129.833160957322,3.27714180480689,0.191403397422284,0.444534859668463,1.83313219888136,24.643426887691,57.7828655615449,14.1977104973048,"positive"
0,199.853659169516,448.516071805032,90316.2031816556,2.46514504353935,0.0981752541877795,0.185832821444143,5.53771764476784,8064.1395624897,15327.065266676,1551.56243371731,"positive"
0,229.915225643897,417.074144403683,102638.90345863,2.32921666211053,0.137755224802764,0.30537387283193,5.13021981292404,8510.14441660629,17439.0205385173,1854.63892128319,"positive"
0,237.061193976551,463.727595717646,109913.583103284,2.00757874795236,0.054996447105892,0.0838926184000447,9.67983404093422,6109.85320997983,9661.70646716189,930.585900942795,"positive"
0,303.952587094158,462.941721636569,140720.723286446,1.523087252917,0.0630454373680986,0.12103457191051,3.92695999152726,8898.09910614346,17078.7827881393,2272.30625699577,"positive"
0,158.630536369979,367.188308062032,61182.0417712405,2.50424387950264,0.340523521475494,0.489379436244257,11.4758198116533,16185.4703273163,23756.4318469195,1515.59205597313,"positive"
0,304.888429066632,463.888429066632,141435.20195224,1.52166735640005,0.0594462837334722,0.121888429066632,3.36805826935451,8437.34952895134,17245.8035918602,2562.62787572201,"positive"
0,309.741628002608,463,143410.373765208,1.49511209255876,0.0835058142950293,0.152989070300246,3.92640465143602,11959.9281905338,22011.4179890968,3043.1983849213,"positive"
0,208.358290338889,509.708741927519,102635.442361338,2.98042395942891,0.233709330616053,0.322292435449548,13.223945562928,18793.0245547644,26974.9124418614,1727.50862106076,"positive"
0,12.3281219168566,1.33593904157169,16.0234513741452,0.112273599365028,0.877718188867904,0.877718188867904,13.3359390415717,13.3359390415717,13.3359390415717,1,"positive"
0,11.7860996855889,1.73796677147038,19.9037341717631,0.152914311633212,0.731380095184781,0.731380095184781,14,14,14,1,"positive"
0,12.3201009086333,1.33994954568334,16.0595459111501,0.112694702296751,0.876258365371265,0.876258365371265,13.3399495456833,13.3399495456833,13.3399495456833,1,"positive"
0,11.4872417172883,2,22.9744834345765,0.174691374240676,0.630640341109829,0.651104493235936,14.4872417172883,14.4872417172883,14.9744834345765,1,"positive"
0,10.1824621856213,2,20.3649243712425,0.198350756287575,0.625780777320266,0.671154126018286,12.7736932784319,12.7736932784319,13.5912310928106,1,"positive"
0,12.6756193977781,1.16219030111097,14.4597127099987,0.0940299816166516,0.940962730395608,0.940962730395608,13.162190301111,13.162190301111,13.162190301111,1,"positive"
0,12.7518830522895,2,25.503766104579,0.159225520320237,0.577603898257017,0.577603898257017,14.5839610174298,14.5839610174298,14.5839610174298,1,"positive"
0,13.1469167713076,1.4632708071731,18.2428956502117,0.120276142824907,0.83136942618899,0.83136942618899,14.5367291928269,14.5367291928269,14.5367291928269,1,"positive"
0,2.03425088827498,122.760243782075,249.493590604048,60.7179494680173,0.495067872088403,0.499444631859427,120.910695815226,123.034250888275,124.171254441375,1.03425088827498,"positive"
0,2,120.728673162172,241.457346324343,60.3643365810858,0.537639130455442,0.60069362823898,88.8911604010686,129.489505250938,144.117466277909,3.27132683782838,"positive"
0,2,117.179461448221,234.358922896441,58.5897307241103,0.495343569158576,0.538690409768606,96.5514728207141,116.248175279936,124.931286168285,3.09539387864061,"positive"
0,2,114.731364756357,229.462729512714,57.3656823781785,0.485619764793664,0.504359505880158,82.915094362339,111.85531771509,115.731364756357,3.51654116110876,"positive"
0,2,136.530471763108,273.060943526216,68.265235881554,0.502387730311137,0.522703887437237,84.5973374958849,137.32638186682,143.49979754095,2.98977525928058,"positive"
0,2,122.941572446842,245.883144893683,61.4707862234209,0.499978753617033,0.504,122.641467287438,122.9362608511,123.941572446842,1.00531159574166,"positive"
0,1.34040859318338,132.893871102249,174.764128063805,111.958742621471,0.829795703408308,0.831157337781042,132.893871102249,132.893871102249,133.234279695433,1,"positive"
0,1.40239428402856,124.792817147914,174.287314083427,100.045568680158,0.794022012257948,0.800412435121834,124.195211431943,124.195211431943,125.195211431943,1,"positive"
0,13,5,65,0.385,0.312103395631537,0.553128271650523,5.39982831006637,20.2917207160499,35.9455169781577,3.83655093447305,"positive"
0,10.7048011193983,6.53013258706778,68.8253314676695,0.625995882463176,0.195998995273374,0.589193049502559,2.43455603979528,13.3493370646611,40.5903977612033,6.29519888060167,"positive"
0,12.0125114747789,4.01251147477888,48.2126950712409,0.333650596688502,0.292387855718145,0.994419882248621,2.04066229303135,14.0875803234521,47.8498623026535,6.96246557566337,"positive"
0,9.05232884269208,9.51162417978048,72.3313892921433,1.3899642860461,0.198930335056037,0.494784932640381,4.5450587219093,13.6686107078567,35.4360469775274,2.87209395505488,"positive"
0,12.5399527801201,5.11501180496998,63.7348701453302,0.417433329001535,0.332660991617478,0.549974586826051,5.2787529512425,21.11501180497,35.0799055602401,4,"positive"
0,9.41695784055628,7.86643372755498,70.0162590232212,0.915290239597671,0.181111530486029,0.385597018506145,4.71254367608344,12.4006988173351,26.6840903854463,2.56678313622251,"positive"
0,11.7160725388676,5.85595164075494,64.5720241796225,0.57780310708005,0.284482176166028,0.48637982038036,6.05245466320775,18.4321450777352,31.5062538860366,3.3580362694338,"positive"
0,12.3257453360129,6.04884058842435,65.824089033762,0.712013512033736,0.31947889231029,0.541114244199358,5.25,21,35.4755797057878,4,"positive"
0,2.32048846012913,60.1156038588379,137.537584564649,27.1734057882568,0.34837123458297,0.51152537306142,10.0064667725004,48.127815362066,70.4097692025825,4.96146538038738,"positive"
0,2,59.7276141436305,119.455228287261,29.8638070718152,0.308276141436305,0.514247282089433,7.99822098441655,37.3476971571799,61.3225933902431,7.56987547967583,"positive"
0,2,62.082938895328,124.165877790656,31.041469447664,0.442793782618595,0.560272482966306,11.1626774971024,54.9217943607364,69.5023666280322,4.91706110467203,"positive"
0,2,56.8701955822762,113.740391164552,28.4350977911381,0.457057630308904,0.577062463106355,18.6165823360789,49.9471116734203,64.4086536278483,3.18269274430349,"positive"
0,2,61.6895229779184,123.379045955837,30.8447614889592,0.356819329766557,0.508187211003155,14.4240159369074,43.6552385110408,62.6895229779184,3.71918349526823,"positive"
0,2,63.8401736982632,127.680347396526,31.9200868491316,0.415775459145429,0.586976327636745,5.02001537784468,53.0820843791589,74.9222580774222,12.4017369826324,"positive"
0,2,63.8472177498043,127.694435499609,31.9236088749021,0.501971372462809,0.574082984484732,16.0451109362766,64.1804437451065,73.3193952478468,4,"positive"
0,2,61.9783863613848,123.95677272277,30.9891931806924,0.350351694076555,0.508157171329018,11.1099223434506,43.2357569935266,62.9783863613848,3.92141433549114,"positive"
0,4.50993848824874,7.49006151175126,33.5298154647462,1.69403690705076,0.285357073851395,0.566185755689163,4.05687407825608,9.47018453525379,19.0397539529949,2.50993848824874,"positive"
0,5.55932611296885,5.88134777406231,32.2033694351558,1.08286209394666,0.231237304451875,0.618457761727972,2.15541997606866,7.44067388703115,19.8813477740623,3.55932611296885,"positive"
0,3.05316957179457,10.8936608564109,33.0531695717946,3.60673229037086,0.360411053903867,0.665218819344882,2.9912270206539,11.8936608564109,21.9734152141027,3.97341521410272,"positive"
0,5.69938665651716,6.53374222898856,36.1656444275286,1.21932511373307,0.239723928733263,0.565030667174142,2.90312888550572,8.69938665651716,20.3006133434828,3,"positive"
0,7.07395321596414,5.4445350880269,35.518488303991,0.904325181384571,0.239888254383812,0.677773245598655,5.95203096426325,8.51848830399103,24.1109298239462,1.96302339201793,"positive"
0,6.0710007972084,5.9289992027916,33.9289992027916,1.07869976083748,0.303613055538852,0.597857998405583,4.21581115063745,10.1420015944168,20.2859994685277,2.64299973426387,"positive"
0,5,7.66195178078488,38.3097589039244,1.53239035615697,0.212120229589986,0.577824615343707,2.31585579728009,8,21.9929276711773,3.66195178078488,"positive"
0,5.97524917731062,6.02475082268938,35.9752491773106,1.00990032907575,0.194866278794128,0.421529400552157,3.47945681716781,7.02475082268938,15.1485049361363,2.02475082268938,"positive"
0,2.16347066080198,23.8557053743862,49.5095880175941,11.7030805285904,0.343571198589401,0.994441997532733,4.27522784139728,17.1009113655891,49.2643820263911,4,"positive"
0,8.99589950963855,9.25922610331327,67.4897487740964,2.18104822328314,0.182479049942922,0.650205024518073,1.93775180459488,11.8785879290663,43.0041004903615,6.62346231611446,"positive"
0,10.9924599207006,6.11583416652866,48.2015080158599,1.55887401448353,0.298851272539236,1,2.25188501982484,14.4030160317197,48.2015080158599,6.69773797621019,"positive"
0,8.93455676734447,6.17763163149357,53.962603867054,0.777627110287547,0.406560595437884,0.523496884986758,5.4906509667635,21.962603867054,28.2056787312031,4,"positive"
0,2,24.9217902477831,49.8435804955661,12.4608951238915,0.362228977938183,0.999716489648214,4.52121439528884,18.0195524380542,49.833804276539,3.99022378097288,"positive"
0,2,23.2145920626353,46.4291841252707,11.6072960313177,0.429630909557221,1,14.3197436555056,19.7854079373647,46.4291841252707,2.21459206263535,"positive"
0,2,22.1621350413188,44.3242700826377,11.0810675206594,0.425270894049667,1,5.79832321859663,18.7094662396703,44.3242700826377,3.29053376032971,"positive"
0,2,24.3558440639172,48.7116881278343,12.1779220319586,0.356135064383503,1,3.79142847030889,17.3558440639172,48.7116881278343,4.64415593608283,"positive"
0,16.0407560851891,9.74607860040851,150.33543356997,0.685783088742988,0.22914412221103,0.518103366125841,1.95141038032481,34.0250704868231,77.3855745436158,17.3197479716036,"positive"
0,12.0877204183489,13.9122795816511,153,1.36408752888069,0.169087728399085,0.473052637039451,2.65368403411005,25.8596505229361,72.3157903137617,10.8596505229361,"positive"
0,13.7646584408358,12.2353415591642,165.941366236657,0.909961468591588,0.14024899186776,0.45898473667982,3.19031333146151,23.1028107122984,76,8.10281071229838,"positive"
0,14.5985258109868,10.2007370945066,142.19336614944,0.80366861036839,0.177180466995575,0.573546989774797,2.51639066008851,25.9963145274669,79.6022112835199,12.7974201692268,"positive"
0,11.619466190692,11.305943061132,127.634626327548,1.04476259800652,0.208231352312956,0.563103701085784,1.71858398572076,26.619466190692,71.388113877736,15.462704625912,"positive"
0,20.9728801255114,7.01355993724428,135.122039435199,0.377633267218014,0.258263713556342,0.564538962133694,2.15412872866029,33.5891520502046,74.4108479497954,15.8081359623466,"positive"
0,16.1945479260758,8.79863698151894,143.133212094428,0.546317219589371,0.197925033983542,0.551770741026849,1.71689595503034,28.778191704303,76.8054520739242,16.5972739630379,"positive"
0,14.8913024014328,11.3003973802552,147.824105894426,1.09854005139484,0.206891302401433,0.48683991157054,1.83974304584553,30.6581015281845,72.1660043662414,16.6166004366241,"positive"
0,2,536.898942857049,1073.7978857141,268.449471428525,0.615643971423618,0.741037628565915,17.4561188578606,661.138685708866,795.431285708211,38.4841428557411,"positive"
0,2,535.322744451929,1070.64548890386,267.661372225964,0.573198216879973,0.635462506053271,36.4045252453163,613.327822461724,680.398972764844,19.034305649111,"positive"
0,2,537,1074,268.5,0.61304334910051,0.719888448786922,18.0326306529134,658.453967552399,772.825613368535,37.053092259448,"positive"
0,2,536.273010433419,1072.54602086684,268.136505216709,0.595555365169654,0.702653636438539,20.300408041575,638.647406903328,753.291699039051,32.0031147676054,"positive"
0,2,536.184320121771,1072.36864024354,268.092160060885,0.55329857010697,0.738843201217707,27.8466575329588,593.588810959365,792.211841461249,22.8707225571852,"positive"
0,2,536.781962432899,1073.5639248658,268.390981216449,0.612714572450146,0.734135783541016,17.5096329428209,657.84242218174,787.936576921958,38.2556994631886,"positive"
0,2,537,1074,268.5,0.586526606993517,0.698206889898516,21.0289511177409,629.87480753148,750.024730544072,31.5142417214811,"positive"
0,2,536.822838654509,1073.64567730902,268.411419327254,0.60611844697874,0.724854831813602,17.9768210489955,650.878317560302,778.08321835869,37.165418472141,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.50085129984654,1,7.50085129984654,0.133984676602762,1,1,7.50085129984654,7.50085129984654,7.50085129984654,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.12915841233917,1,7.12915841233917,0.140675148577895,1,1,7.12915841233917,7.12915841233917,7.12915841233917,1,"positive"
0,7.19508218998089,1,7.19508218998089,0.139488520580344,0.975614726252388,1,7,7,7.19508218998089,1,"positive"
0,7.48061800375581,1,7.48061800375581,0.134348875932395,0.939922749530524,1,7,7,7.48061800375581,1,"positive"
0,3.25632901443169,10.2310129567049,30.5126580288634,3.85917746392079,0.322433541418519,0.638832292907406,6.42958873196039,9.88449352164753,19.2310129567049,1.62816450721584,"positive"
0,4.08859140239656,9.30066934460774,29.0442957011983,3.7799142053551,0.258326163918246,0.722836204087362,4.73657593375538,7.47785214940086,20.9114085976034,2.56644355179742,"positive"
0,2,14,28,7,0.38343116897298,0.665000656419666,10.7368305891287,10.7368305891287,18.6210710573941,1,"positive"
0,2.86527020693757,11.4041893791873,32.3263510346878,4.11605440027709,0.35349107614113,0.687748388131615,3.67364896531217,11.4610808277503,22.1347297930624,3.5958106208127,"positive"
0,2.63894480932504,12.5623741790187,28.3194724046625,6.01490684022312,0.298938632388832,0.849592780217295,7.07353002647869,8.47920860699378,24.1181534163188,1.63894480932504,"positive"
0,4.06590257701464,9.17956065363251,32.8204393463675,3.14364852290601,0.246747851036722,0.668811843493255,4.32957975483732,8,21.6227316153236,2.37726838467643,"positive"
0,2,14.9001181693748,29.8002363387495,7.45005908468738,0.269797872951254,0.690482865440659,5.60118507861625,8,20.2996454918757,1.90011816937476,"positive"
0,6.7203981038183,6.1326698269695,31.1469320692122,1.88623538753018,0.405583418630064,0.642411605072208,7.21326698269695,12.7203981038183,19.8530679307878,1.78673301730305,"positive"
0,41.0560601796024,86.4496641051956,3511.61666197563,2.15521435293136,0.0909439398203976,0.200258586427197,6.07644289788324,318.078957318794,703.517172854394,54.7974737524055,"positive"
0,35.3195119611919,97.7012200970203,3445.11219137907,2.77689881826751,0.113352444989607,0.238982937823981,7.16581688953564,388.841483298689,823.156134054065,60.6926890090108,"positive"
0,34.2069951260928,99.2274087730329,3383.92120406893,2.92519270184264,0.141900924772024,0.282306204704102,6.85728770926362,473.364586988231,946.863224834902,76.3498906546738,"positive"
0,45.5798193726223,83.4725438973401,3761.8173107414,1.88956081245258,0.0871570898098871,0.186366542889737,7.4494508779468,325.841635722434,700.051088802284,43.7369091825094,"positive"
0,38.1974326365162,76.9555838168599,2924.22130196309,2.0282795803193,0.0916051347269677,0.242158922184259,7.18726571814623,268.006931086536,702.350449089892,37.1401796359569,"positive"
0,36.6543750637211,80.2949984706938,2937.7349495329,2.19519557905709,0.111705001529306,0.239718753186055,7.66073749617673,324.456249362789,696.059997960925,42.3456249362789,"positive"
0,27.4805602412671,160.605751503725,3413.40280120634,9.94402146058436,0.100969673192594,0.184636470633326,10.6143583507999,343.424182981486,632.515555725899,35.9004668677226,"positive"
0,37.3788672885858,89.3026445982978,3300.38497743104,2.42569822449749,0.0928483033403754,0.199711701474618,7.48923028588761,307.559256094042,665.193986157421,40.8332085465081,"positive"
0,36.7229396619368,22.2717728370335,439.240124040283,1.33664151686197,0.218010498792632,0.514569906969788,2.66343001682078,90.9524887001608,224.617418269627,33.5356144225225,"positive"
0,60.7603774911258,5.89644838287495,322.692342045251,0.121386533158831,0.332395523848711,0.480924121692544,2.4411738827196,109.853089350043,157.53159474046,43.8856086246669,"positive"
0,25.3761663215701,18.9299373056274,340.383662176318,1.15835413989099,0.134452959586866,0.521088419689331,1.75708122798475,47.0992808295414,177.505430570105,24.1401253887452,"positive"
0,32.5843866979703,77.1700205546804,349.847608455922,25.2994114986174,0.412958438669797,0.502570532921236,10.280843360615,144.588161931839,176.435770387761,24.4634779412299,"positive"
0,74.8367824964225,7.68529050797224,387.794102177024,0.229107170652598,0.345294189840555,0.515511813178658,2.67414727024734,130.729436516762,197.627953294665,47.4191240929067,"positive"
0,70.3587104715407,3.0566129363142,216.341134491842,0.043,0.63031870226562,0.930090793646406,2.1258564784145,134.302097535226,197.735968172085,63.433870636858,"positive"
0,83.7866797177121,15.4654652401805,369.54311459139,3.99694758425653,0.415519412337802,0.557731713999528,6.02355259823147,153.747855042107,206.109931436367,48.8814887320623,"positive"
0,86.7215458438732,5.59172077197582,381.904040358961,0.127626487710048,0.391410173285753,0.556864538276568,2.79272817504592,146.803391095251,211.680149703752,51.7892767055891,"positive"
0,42.7581295482814,63.3628056775779,2620.81402838789,1.57172157936171,0.133315674580401,0.261318597161211,7.71197661935352,349.43076464464,685,45.2389478709083,"positive"
0,19.952992849052,190.017741814256,2734.81064508855,15.6904773425125,0.101641684606671,0.15078403236717,44.4287527399883,277.72682800144,407.658306736499,17.0851433947682,"positive"
0,45.466351411771,60.711531450972,2652.71153145097,1.4413113852872,0.130347762836609,0.307327755614417,6.05020734601188,346.399054235313,814.347035457613,63.6362313856371,"positive"
0,35.5946397278458,71.7657732879743,2555.5530323321,2.02657398893684,0.129134841769002,0.266134841769002,8.26070078686811,327.792574648745,677.036291791126,40.1261863037944,"positive"
0,37.3109299719799,71.3781400560401,2662.75628011208,1.91366328291409,0.101033271709224,0.196368655463913,11.3680503640394,270.007484595291,523.316414570436,31.4283809526823,"positive"
0,37.2797786197625,71.7202213802375,2673.23269445216,1.92487671420793,0.115803320703562,0.256720221380237,7.550470841676,310.368412449025,686.678671718575,41.0207748308312,"positive"
0,51.9840305820107,49.5239541269839,2551.61977063492,0.972038012169301,0.177126616593916,0.366570723630954,4.87731936144177,451.173765681218,934.109508425929,94.4441070370376,"positive"
0,42.9276347607374,62.1206087321043,2665.97587825358,1.44807868009806,0.0804824349284172,0.171049295969307,6.64218148194253,213.314635179937,456.786061711609,32.1206087321043,"positive"
0,1,41.4988495344296,41.4988495344296,41.4988495344296,0.905674182403134,1,11.7970133147482,37.5011504655704,41.4988495344296,3.37413715082221,"positive"
0,1,41.5412394935265,41.5412394935265,41.5412394935265,0.92781185924029,1,13.797131245269,38.5412394935265,41.5412394935265,2.86469012661837,"positive"
