"Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0.544791676875856,0.479132898876262,0.17943592361941,1.07192651779058,0.3628395037204,0.200013469381068,0.258883886338577,"positive"
0.574823374684684,0.406462837089471,0.179782777278658,0.900653382700298,0.253177859073212,0.231843319686603,0.391873684095678,"positive"
0.577449275576729,0.499210752473573,0.193297531313293,1.34117884994938,0.566101997051512,0.240452357069504,0.420210297226299,"positive"
0.600565221545263,0.486874246608011,0.155485148038849,1.55929397464842,0.560327355524519,0.334441904813881,0.328488102711238,"positive"
0.501537756431622,0.408278977411592,0.143547968621137,0.742790236043736,0.284587852664869,0.137673582549378,0.245293110062046,"positive"
0.579109669074547,0.483956360276986,0.197553282020937,1.05511183746286,0.501300609482639,0.191491183686876,0.305674645361615,"positive"
0.572955537491411,0.474782369522144,0.193153235111691,1.00457713587461,0.466234326640973,0.209010060813023,0.351755032931696,"positive"
0.500908403267756,0.439000596287227,0.206616918752488,0.951064486779531,0.30422463329084,0.247674264114921,0.337491271808516,"positive"
0.523450440671526,0.444529948643312,0.185610958764129,1.02461751750398,0.321746582505315,0.227555185942675,0.342122679781807,"positive"
0.639396044371182,0.539254199712823,0.154970025260929,1.09414226621956,0.428201653744716,0.301448768696097,0.352968730744034,"positive"
0.666437071703384,0.50456593742055,0.204194433123849,1.58535449867618,0.494769899106701,0.284083259351667,0.574907688737691,"positive"
0.634933560129207,0.519629559104896,0.195459877787238,1.83218949621545,0.692028372066358,0.409833343192718,0.421085619841974,"positive"
0.551859337195146,0.453583319464669,0.173594297691827,1.09107731374081,0.359795606461059,0.169947815131923,0.349416784961212,"positive"
0.48183220649077,0.376738053952692,0.140546413735616,0.573389107093728,0.216495805557842,0.135148483155505,0.205735032344026,"positive"
0.555783851495646,0.460106284936093,0.152905761570133,0.831666545537976,0.352886169512512,0.160450522769335,0.260814682309293,"positive"
0.567525081753152,0.452742889646913,0.172053720491054,0.980024156807546,0.394436924263704,0.168279029499226,0.376984400286845,"positive"
0.650691323742623,0.515579101013408,0.199899099136872,1.59322127808094,0.472561870184467,0.323209448609178,0.588500050274457,"positive"
0.631115563944441,0.502285499398498,0.151769498771816,1.23222915305946,0.411210697344422,0.314798373714403,0.323369310650117,"positive"
0.491962589788211,0.360309816033547,0.129479749406292,0.535671497686294,0.165595706452262,0.0598651078786429,0.126502161005374,"positive"
0.582769690112778,0.46259985372257,0.168706253167339,1.03625950712191,0.401790620244046,0.165179529108806,0.387518560511507,"positive"
0.624627324082875,0.481810804356623,0.188915671553837,1.30579918116075,0.522238569313129,0.237499459294046,0.45891394558405,"positive"
0.472245545400547,0.387585838793933,0.150932374133079,0.699524569057117,0.201730317352803,0.125084565858475,0.276781318236253,"positive"
0.571986004393678,0.441369221848066,0.170042350151445,1.13946256436743,0.37480896127618,0.178257453946746,0.41946426367119,"positive"
0.638527621567437,0.505560249288501,0.147722660187077,1.20863099792418,0.417610603651946,0.296463396975879,0.298443321293638,"positive"
0.738651894102725,0.564746016298356,0.208429724858493,2.16429919630093,0.685967331453194,0.415067479103245,0.999353400070951,"positive"
0.724452765013585,0.55576186065981,0.212255273796851,2.14539666226978,0.664765303306885,0.387449845761101,1.00806246940301,"positive"
0.478419367680845,0.380785503931072,0.129533416956402,0.539037298442877,0.169338092429808,0.0831473977830997,0.193724933427594,"positive"
0.582262829941346,0.456959976687444,0.150319275572248,0.889757637126797,0.321502162532006,0.150047604811881,0.34952786693426,"positive"
0.543837701195633,0.41157445248277,0.142603829810823,0.920004235962061,0.309045753695101,0.194153972629803,0.339333862408002,"positive"
0.587299141129498,0.449875255376788,0.166001166490168,0.914167522180357,0.404213807212747,0.150619489004615,0.287283897706072,"positive"
0.468351724942308,0.347608130105186,0.133670554524714,0.33778339030761,0.187825315055295,0.099807542021093,0.168766650538816,"positive"
0.558919170904066,0.478652226947747,0.175018834490302,0.92406474867017,0.40624839252018,0.235987421593276,0.295976262873703,"positive"
0.560710358901783,0.464295554592576,0.172913555387099,0.981960126163864,0.36728821929569,0.165094149353544,0.357469828283624,"positive"
0.640068414263243,0.514239269840226,0.187925615213327,1.79744747778387,0.746037326249831,0.395977454590403,0.374810051116195,"positive"
0.566815662097847,0.488735240457695,0.175787578990263,0.919940847426607,0.387722950323521,0.178676736745832,0.324492340238718,"positive"
0.581721798975082,0.45218126720916,0.158598856306122,0.718280740060436,0.316531815137264,0.138702848131654,0.336285298141008,"positive"
0.503938477439911,0.375905565523343,0.12413752214441,0.442396817139077,0.211550664539257,0.0782393744618606,0.192633589362998,"positive"
0.523124854558241,0.434530475503456,0.198125843389273,0.92606030410261,0.304651158355217,0.199207681512441,0.330497098304007,"positive"
0.461421212479976,0.339182612164281,0.132408749382217,0.458757023932827,0.199144881467987,0.0970063684728461,0.144195856489266,"positive"
0.560819840254054,0.452788358491864,0.169141505954725,0.96054784209756,0.409602191463559,0.170474819775546,0.293409579850947,"positive"
0.646194561272559,0.499868625021553,0.166139688005999,1.4298915491955,0.633582638811267,0.305563443041805,0.372628743334834,"positive"
0.564390126130745,0.489037651622979,0.16584346390569,1.03033014504453,0.388876985738714,0.227057213306645,0.261955216300378,"positive"
0.666784457449767,0.518346839526902,0.163974434432235,1.24717140753611,0.516333057881517,0.355849456964235,0.324309729680922,"positive"
0.625771294054431,0.465630163708946,0.187965238979735,1.27325611853463,0.528339619650706,0.236911250226076,0.47279586805442,"positive"
0.53709948300877,0.428135630232012,0.198226696833257,0.90927616496527,0.32281420360159,0.227129812450574,0.382993402115213,"positive"
0.560690960743052,0.47040219029033,0.196080978798713,1.02780942053479,0.452497360800322,0.191206243945634,0.291614332786995,"positive"
0.74104586432902,0.553361326489899,0.207800271759488,2.26725206716652,0.600321770852981,0.381864153284556,0.963101390738827,"positive"
0.636540871028976,0.523090344296167,0.189420977159974,1.88806003417252,0.709412762671488,0.377234425975977,0.406341118145166,"positive"
0.607599538922785,0.47021487899475,0.160678402749357,1.59402287706981,0.536108401278758,0.341737654270719,0.351538301790347,"positive"
0.582170287212176,0.451698532457841,0.151268732639615,0.791268904385971,0.312599900694589,0.14816147751237,0.331928380129606,"positive"
0.637297433733945,0.542636332721176,0.172495955240828,1.6444206620504,0.62454402904635,0.279825478257509,0.489237160718534,"positive"
0.713607603596096,0.520646830133229,0.185422827652736,1.33639003198712,0.52248712880198,0.239784734146369,0.352092303715479,"positive"
0.638569163534947,0.531110163307703,0.184346116185707,1.78419256567985,0.699720747730551,0.402743792629626,0.437986611576114,"positive"
0.641446640289544,0.509979456676545,0.153067979093939,1.15381362163833,0.416780396603883,0.283480708669668,0.3254766623534,"positive"
0.579870627276662,0.489692732457256,0.194931758693055,1.38546072977254,0.525741181064363,0.271655608834043,0.418917223828283,"positive"
0.715908956774842,0.543633111387234,0.2042240953164,2.13486318498145,0.63809993933569,0.381147815580101,0.977952841692242,"positive"
0.581855099376153,0.472578778023777,0.196723222619608,1.04125822533125,0.45406157527266,0.20011931433925,0.315122260741158,"positive"
0.61961825649179,0.500533822426544,0.162540208001993,1.48882772078649,0.602282620762579,0.298520448045172,0.372824188431956,"positive"
0.539864867406245,0.411810399197582,0.176145799380806,0.94851126145352,0.297624395474736,0.21589724262237,0.384807110956817,"positive"
0.624956249335369,0.516179150408113,0.165525053405555,1.32579486694618,0.627366454785054,0.302037780190299,0.386884612167531,"positive"
0.571896530982393,0.459896522606917,0.173622330266552,0.954241246269322,0.386537286476584,0.160439052457531,0.295301715190157,"positive"
0.617580706033128,0.471051205496635,0.18283631691514,1.43099267436266,0.567477109478508,0.238114909309125,0.485493677842368,"positive"
0.65408139035243,0.518601470406574,0.159115313183252,1.32791221549318,0.532286381330119,0.361419400606599,0.348730504655822,"positive"
0.651353157946486,0.524280456275132,0.18064207881215,1.84706724464842,0.715844676302973,0.388444348476104,0.38362990679885,"positive"
0.654919120426896,0.516482679730172,0.170016783649263,1.3061804366692,0.529710193111018,0.355038653481574,0.331161538274179,"positive"
0.706433661917985,0.517104844100532,0.188671570821739,1.26521309137312,0.537624957379879,0.221794038558148,0.413397255484864,"positive"
0.647321162729018,0.491360725953362,0.162132268260807,1.51438799638996,0.602507420958548,0.327080495712235,0.36877932273294,"positive"
0.431980936217226,0.315547829193211,0.119637591292707,0.330140238356278,0.101449075143011,0.0570863937257591,0.152214260244022,"positive"
0.640840611565254,0.529938398043867,0.185458254351779,1.67492688101886,0.586611651132031,0.347795108948093,0.532231641288467,"positive"
0.575930634201128,0.440329970507896,0.173963635913949,1.10285313672825,0.409203040410032,0.187367175620215,0.373674047637537,"positive"
0.565482984065258,0.47226348886758,0.192209967989172,1.00564966404901,0.497813805987623,0.211922423412318,0.314642069540467,"positive"
0.530664032624294,0.395585726522183,0.177630167701371,0.985855150953249,0.242768867888955,0.226531285224815,0.368171202788827,"positive"
0.466490186774198,0.343333322046601,0.132141394803192,0.547479374390255,0.193675868467931,0.0989420662281278,0.198719820580551,"positive"
0.542311533687427,0.426842362742241,0.119459576696113,0.951276276197097,0.303846544761078,0.184336573308237,0.261643263421402,"positive"
0.573674969961704,0.448449242125283,0.160550616209095,0.813450573734426,0.274830402315216,0.159144740628782,0.316344971053259,"positive"
0.518049825303963,0.427014874139436,0.19397040664739,0.94494150290646,0.289086906700814,0.196902872289984,0.378272923037407,"positive"
0.666726867522268,0.494501266665495,0.207468703105284,1.61213334585745,0.506648056410225,0.279814975501465,0.595583300982286,"positive"
0.480352772240881,0.383471998525347,0.145595769628972,0.751779504779027,0.222747598965139,0.142053111504984,0.244865493215998,"positive"
0.633968487737667,0.47306459262831,0.194833617147866,1.31626534347922,0.524005507870036,0.230046155596485,0.479369445148709,"positive"
0.732195044199212,0.573694813538796,0.208069940434851,2.10328923018528,0.628384600332331,0.425419219862803,0.981886556308644,"positive"
0.502655709577414,0.389730150044343,0.151304795517056,0.666732962006926,0.23192993761803,0.156277225286564,0.272242273928853,"positive"
0.498405278622792,0.36105256257248,0.124736003726746,0.402204203903569,0.216417435565997,0.0368000496649383,0.131814341758445,"positive"
0.653933222317819,0.513702814878251,0.16450959397408,1.31333504738557,0.504336383329344,0.336524776387107,0.344665507166214,"positive"
0.659112139717845,0.498789154733295,0.179675587479125,1.39231621866811,0.499275540012717,0.324607049129749,0.407294482065386,"positive"
0.600976533903895,0.496833047470248,0.243380461658453,1.64547765721136,0.573770723590307,0.33935364322978,0.671012466103384,"positive"
0.560171292389872,0.47702608518954,0.195115799204094,1.06903516292837,0.473938319803916,0.217424016658758,0.357599325009737,"positive"
0.463150772134014,0.347727659490456,0.135005304131116,0.585155226675689,0.190150088706159,0.105679206588594,0.14899586463565,"positive"
0.584114821968418,0.456974147036052,0.170418031814507,1.0946224878096,0.352325089156136,0.193672746719934,0.430496693961551,"positive"
0.648356486096364,0.490787955303008,0.155642017545231,1.41516215806573,0.583539487924409,0.287295310127992,0.374467748321509,"positive"
0.707944659194154,0.538488486344461,0.189803017391747,1.40589465370913,0.564353688975953,0.21957744737159,0.407362321407581,"positive"
0.648933527234908,0.541957223190227,0.173435502761891,1.61787146180468,0.631257182813884,0.273091961805508,0.462937844296409,"positive"
0.573322760934254,0.458957034865082,0.170765793753058,1.05125076315998,0.367712324683943,0.164347566833735,0.401054782243789,"positive"
0.556554751699639,0.489384683865326,0.198657200189363,1.39456538924312,0.51068521242403,0.243878095793419,0.388610977055794,"positive"
0.667767876145253,0.512498673922913,0.202997655880868,1.66197453123384,0.48418172539095,0.282100938624747,0.629939685481405,"positive"
0.586170094692924,0.478730172869687,0.178668554471392,0.948051587232167,0.362592548914645,0.208213009395499,0.258042363690236,"positive"
0.485569810137635,0.374522156302665,0.146382159744924,0.639176986301945,0.275073520609445,0.110396011833594,0.234390497050822,"positive"
0.511776332420739,0.415193059775974,0.121315081133228,0.917994881644349,0.316345503524343,0.167542794655518,0.271433430286732,"positive"
